Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph10,3,1,358912,130545,19.997347354888916,9
graph10,3,1,294000,107153,16.94505286216736,9
graph10,3,1,357120,129809,18.931349992752075,9
graph10,3,1,616000,223057,40.24087572097778,9
graph10,3,1,321648,117009,13.896776914596558,9
graph10,3,1,441888,160321,22.892643213272095,9
graph10,3,1,436608,158321,27.64853596687317,9
graph10,3,1,510720,185137,32.6760048866272,9
graph10,3,1,366416,133153,21.102649927139282,9
graph10,3,1,460432,167185,26.0368070602417,9
graph10,3,1,619120,224193,35.4937584400177,9
graph10,3,1,538720,195121,31.86504626274109,9
graph10,3,1,367136,133489,17.219954252243042,9
graph10,3,1,526960,191105,34.96599841117859,9
graph10,3,1,207760,76001,16.328740119934082,9
graph10,3,1,373504,135681,21.539904594421387,9
graph10,3,1,344816,125409,16.169269800186157,9
graph10,3,1,460080,166833,23.207330465316772,9
graph10,3,1,368048,133617,18.302399158477783,9
graph10,3,1,350144,127297,20.369750261306763,9
graph10,3,1,533488,193553,32.932942390441895,9
graph10,3,1,512080,185601,29.845621585845947,9
graph10,3,1,605552,219425,38.1659734249115,9
graph10,3,1,541440,196257,37.36681294441223,9
graph10,3,1,597184,216353,38.16022610664368,9
graph10,3,1,476064,172689,29.15772795677185,9
graph10,3,1,345280,125553,21.082942962646484,9
graph10,3,1,342016,124481,23.08284854888916,9
graph10,3,1,471632,170945,30.18139410018921,9
graph10,3,1,410496,149121,20.83367896080017,9
graph10,3,1,605120,218945,37.692378997802734,9
graph10,3,1,258736,94401,13.156906604766846,9
graph10,3,1,219504,80305,16.71711254119873,9
graph10,3,1,448592,162897,23.7391414642334,9
graph10,3,1,255136,93201,14.055764198303223,9
graph10,3,1,317632,115505,17.751144647598267,9
graph10,3,1,525776,190577,29.36574959754944,9
graph10,3,1,519424,188369,31.727412462234497,9
graph10,3,1,578096,209313,36.60204601287842,9
graph10,3,1,431360,156673,23.969470977783203,9
graph10,3,1,291440,106177,14.436923265457153,9
graph10,3,1,435184,157841,21.20329189300537,9
graph10,3,1,280048,102081,12.970489025115967,9
graph10,3,1,299104,108993,15.715991735458374,9
graph10,3,1,480416,174225,27.439884424209595,9
graph10,3,1,533728,193457,31.72697114944458,9
graph10,3,1,531840,192817,30.687543153762817,9
graph10,3,1,373616,135825,19.622474431991577,9
graph10,3,1,374944,136033,21.796598434448242,9
graph10,3,1,426480,154753,24.81676983833313,9
graph10,3,1,508096,184193,28.733375072479248,9
graph10,3,1,551616,199825,33.002318382263184,9
graph10,3,1,555328,201041,35.40250635147095,9
graph10,3,1,504800,183121,28.384838342666626,9
graph10,3,1,407184,147697,24.65123724937439,9
graph10,3,1,619248,224225,38.423805236816406,9
graph10,3,1,428608,155553,26.88796615600586,9
graph10,3,1,413072,149985,24.921255111694336,9
graph10,3,1,494560,179441,26.53696870803833,9
graph10,3,1,422592,153393,22.554569005966187,9
graph10,3,1,357216,129889,18.699675798416138,9
graph10,3,1,332448,120929,18.4817156791687,9
graph10,3,1,428224,155441,24.104279279708862,9
graph10,3,1,444400,161121,26.077661275863647,9
graph10,3,1,554384,200881,34.39682173728943,9
graph10,3,1,381344,138401,20.36745047569275,9
graph10,3,1,558112,202193,34.95609402656555,9
graph10,3,1,358336,130401,23.087019681930542,9
graph10,3,1,378672,137617,20.893641710281372,9
graph10,3,1,382544,138993,20.242894887924194,9
graph10,3,1,317520,115553,22.945488691329956,9
graph10,3,1,610592,221377,41.48643755912781,9
graph10,3,1,437504,158881,23.748849630355835,9
graph10,3,1,282224,102801,16.273619890213013,9
graph10,3,1,505504,183185,33.90514135360718,9
graph10,3,1,606880,219825,37.18035888671875,9
graph10,3,1,207888,76049,8.416157245635986,9
graph10,3,1,281360,102577,10.09194564819336,9
graph10,3,1,483984,175697,28.077297687530518,9
graph10,3,1,228864,83665,14.009721755981445,9
graph10,3,1,253664,92593,19.936506271362305,9
graph10,3,1,393536,142929,20.776549339294434,9
graph10,3,1,384208,139505,18.508280038833618,9
graph10,3,1,537408,194737,34.911253452301025,9
graph10,3,1,427232,155073,23.7428297996521,9
graph10,3,1,245616,89745,19.62837553024292,9
graph10,3,1,290160,105793,12.439623355865479,9
graph10,3,1,375456,136289,19.762725591659546,9
graph10,3,1,393728,143025,19.81192183494568,9
graph10,3,1,254928,92977,15.966094255447388,9
graph10,3,1,339488,123345,21.859567880630493,9
graph10,3,1,529392,191937,31.111777544021606,9
graph10,3,1,567600,205457,37.6150586605072,9
graph10,3,1,227824,83313,14.004359245300293,9
graph10,3,1,287104,104641,14.326014280319214,9
graph10,3,1,570656,206737,35.13436484336853,9
graph10,3,1,405888,147473,21.769010305404663,9
graph10,3,1,505056,182945,27.655688762664795,9
graph10,3,1,577392,209041,33.79740357398987,9
graph10,3,1,481280,174609,23.637163400650024,9
