Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph05,2,1,239264,76657,27.832407474517822,4
graph05,2,1,196048,64689,22.214863061904907,4
graph05,2,1,238080,76513,32.56167960166931,4
graph05,2,1,410704,120721,70.37364315986633,4
graph05,2,1,214464,69745,28.74321484565735,4
graph05,2,1,294576,91409,37.74508857727051,4
graph05,2,1,291040,90433,36.19703769683838,4
graph05,2,1,340400,103169,46.44883728027344,4
graph05,2,1,244288,78161,32.048603773117065,4
graph05,2,1,307024,94641,36.69570994377136,4
graph05,2,1,412800,121121,70.56288623809814,4
graph05,2,1,359184,107761,56.54383373260498,4
graph05,2,1,244736,78241,31.545751333236694,4
graph05,2,1,351328,105617,49.94888472557068,4
graph05,2,1,138496,47857,14.58464241027832,4
graph05,2,1,248992,79521,28.136159420013428,4
graph05,2,1,229888,74113,27.843836784362793,4
graph05,2,1,306704,94353,42.125338077545166,4
graph05,2,1,245360,78449,30.672176837921143,4
graph05,2,1,233424,74993,29.714522123336792,4
graph05,2,1,355648,107009,51.329002380371094,4
graph05,2,1,341408,103489,50.19527745246887,4
graph05,2,1,403680,118657,69.71648502349854,4
graph05,2,1,360944,108209,53.710493326187134,4
graph05,2,1,398128,117505,62.194310903549194,4
graph05,2,1,317344,97089,45.03380036354065,4
graph05,2,1,230160,74401,27.035198211669922,4
graph05,2,1,228000,73633,26.675180435180664,4
graph05,2,1,314416,96497,40.68991422653198,4
graph05,2,1,273600,85985,35.55474615097046,4
graph05,2,1,403424,119105,63.55492448806763,4
graph05,2,1,172464,57825,19.462656021118164,4
graph05,2,1,146352,50177,17.505683183670044,4
graph05,2,1,299024,92401,37.971943855285645,4
graph05,2,1,170112,57377,22.94480037689209,4
graph05,2,1,211744,69297,23.257782459259033,4
graph05,2,1,350528,105841,51.10147190093994,4
graph05,2,1,346256,104737,52.161232471466064,4
graph05,2,1,385456,114193,59.752400398254395,4
graph05,2,1,287552,89457,38.95341753959656,4
graph05,2,1,194256,64385,19.723050117492676,4
graph05,2,1,290064,90321,42.401344299316406,4
graph05,2,1,186736,61857,24.70328116416931,4
graph05,2,1,199328,65617,22.343026399612427,4
graph05,2,1,320384,98225,43.66860842704773,4
graph05,2,1,355776,106625,54.860599517822266,4
graph05,2,1,354560,106337,51.81748914718628,4
graph05,2,1,249072,79697,33.360233306884766,4
graph05,2,1,249952,79809,32.52149748802185,4
graph05,2,1,284320,88577,36.403921127319336,4
graph05,2,1,338752,102657,51.12782430648804,4
graph05,2,1,367792,109681,54.22364902496338,4
graph05,2,1,370176,110273,60.69038152694702,4
graph05,2,1,336544,102209,46.293399810791016,4
graph05,2,1,271392,85425,35.950323820114136,4
graph05,2,1,412864,121473,70.36933851242065,4
graph05,2,1,285744,89057,41.90577459335327,4
graph05,2,1,275344,86321,34.83651256561279,4
graph05,2,1,329680,100449,47.13162970542908,4
graph05,2,1,281744,87985,34.121358156204224,4
graph05,2,1,238144,76513,29.395706176757812,4
graph05,2,1,221680,71761,25.73271894454956,4
graph05,2,1,285520,89153,40.01295208930969,4
graph05,2,1,296272,91633,40.12098932266235,4
graph05,2,1,369536,109969,58.41309928894043,4
graph05,2,1,254224,80833,33.09874153137207,4
graph05,2,1,372176,111073,53.989768505096436,4
graph05,2,1,238880,76833,32.60132956504822,4
graph05,2,1,252448,80145,29.969282150268555,4
graph05,2,1,255056,80977,30.246806144714355,4
graph05,2,1,211680,69281,26.28845524787903,4
graph05,2,1,407104,119889,67.38244819641113,4
graph05,2,1,291664,90257,41.03510928153992,4
graph05,2,1,188128,62609,24.2252254486084,4
graph05,2,1,337008,102401,49.80418944358826,4
graph05,2,1,404608,119345,67.95719289779663,4
graph05,2,1,138576,47777,17.664002656936646,4
graph05,2,1,187568,62225,23.8957359790802,4
graph05,2,1,322624,98657,40.616559743881226,4
graph05,2,1,152624,51921,16.100770235061646,4
graph05,2,1,169072,57169,18.824357986450195,4
graph05,2,1,262336,82897,35.45642924308777,4
graph05,2,1,256128,81089,34.54541826248169,4
graph05,2,1,358256,107553,53.97622871398926,4
graph05,2,1,284816,88737,34.29376411437988,4
graph05,2,1,163728,55281,21.25219702720642,4
graph05,2,1,193408,64001,24.840262174606323,4
graph05,2,1,250384,79537,31.324987411499023,4
graph05,2,1,262480,82801,36.31084442138672,4
graph05,2,1,169920,57137,21.903080940246582,4
graph05,2,1,226336,73105,25.318372011184692,4
graph05,2,1,352960,106385,55.10116481781006,4
graph05,2,1,378432,112305,62.527117013931274,4
graph05,2,1,151920,51953,15.780901432037354,4
graph05,2,1,191360,63537,28.398714780807495,4
graph05,2,1,380448,112721,63.638473987579346,4
graph05,2,1,270576,85153,32.42713236808777,4
graph05,2,1,336704,102353,46.894110441207886,4
graph05,2,1,384944,114065,61.280267000198364,4
graph05,2,1,320848,98305,46.26081871986389,4
