Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph01,1,1,119607,136753,19.725581169128418,0
graph01,1,1,98027,112081,16.53596568107605,0
graph01,1,1,119031,136097,17.6632080078125,0
graph01,1,1,205298,234705,34.99522280693054,0
graph01,1,1,107253,122609,21.802361488342285,0
graph01,1,1,147338,168433,23.917598009109497,0
graph01,1,1,145521,166369,23.532627820968628,0
graph01,1,1,170185,194561,28.798631191253662,0
graph01,1,1,122108,139601,20.016885995864868,0
graph01,1,1,153483,175473,27.857226848602295,0
graph01,1,1,206339,235857,39.673377990722656,0
graph01,1,1,179529,205249,29.97013783454895,0
graph01,1,1,122337,139873,23.069603204727173,0
graph01,1,1,175667,200833,27.97313904762268,0
graph01,1,1,69223,79153,10.350141286849976,0
graph01,1,1,124500,142321,20.451070547103882,0
graph01,1,1,114924,131409,22.939331769943237,0
graph01,1,1,153338,175281,23.87414264678955,0
graph01,1,1,122679,140257,22.175466060638428,0
graph01,1,1,116727,133425,17.23316264152527,0
graph01,1,1,177806,203281,37.5931510925293,0
graph01,1,1,170721,195153,30.960265398025513,0
graph01,1,1,201852,230753,38.754278898239136,0
graph01,1,1,180460,206273,26.95281457901001,0
graph01,1,1,199043,227537,39.08774709701538,0
graph01,1,1,158654,181377,25.101178884506226,0
graph01,1,1,115105,131585,20.86069965362549,0
graph01,1,1,113962,130321,19.71569013595581,0
graph01,1,1,157224,179729,23.476957321166992,0
graph01,1,1,136799,156417,23.507896423339844,0
graph01,1,1,201688,230577,38.610931158065796,0
graph01,1,1,86207,98577,15.039947271347046,0
graph01,1,1,73170,83665,15.636691808700562,0
graph01,1,1,149522,170913,23.293634176254272,0
graph01,1,1,85059,97249,14.900497913360596,0
graph01,1,1,105877,121073,15.746478080749512,0
graph01,1,1,175258,200353,31.28318691253662,0
graph01,1,1,173103,197889,31.56444025039673,0
graph01,1,1,192755,220321,38.05943965911865,0
graph01,1,1,143779,164369,23.809905529022217,0
graph01,1,1,97141,111073,17.546661376953125,0
graph01,1,1,145010,165777,26.052059173583984,0
graph01,1,1,93415,106785,15.82628846168518,0
graph01,1,1,99634,113921,15.646394729614258,0
graph01,1,1,160208,183105,27.22640347480774,0
graph01,1,1,177892,203361,27.197666883468628,0
graph01,1,1,177275,202657,30.337969541549683,0
graph01,1,1,124527,142353,21.5707585811615,0
graph01,1,1,124942,142833,20.61055016517639,0
graph01,1,1,142194,162545,22.14643955230713,0
graph01,1,1,169368,193617,32.33802318572998,0
graph01,1,1,183929,210273,29.727067947387695,0
graph01,1,1,185048,211569,30.09677243232727,0
graph01,1,1,168297,192401,25.089163780212402,0
graph01,1,1,135669,155105,20.46673274040222,0
graph01,1,1,206448,235985,38.92306590080261,0
graph01,1,1,142863,163297,20.836827754974365,0
graph01,1,1,137667,157361,22.862385749816895,0
graph01,1,1,164834,188449,27.559690237045288,0
graph01,1,1,140888,161057,22.395516395568848,0
graph01,1,1,119049,136161,16.576474905014038,0
graph01,1,1,110845,126705,15.35057520866394,0
graph01,1,1,142722,163185,24.7879376411438,0
graph01,1,1,148112,169329,20.92605757713318,0
graph01,1,1,184750,211185,31.40848398208618,0
graph01,1,1,127105,145313,20.065481424331665,0
graph01,1,1,186046,212673,31.318532466888428,0
graph01,1,1,119446,136561,18.037954807281494,0
graph01,1,1,126158,144273,20.7650887966156,0
graph01,1,1,127519,145809,24.098079442977905,0
graph01,1,1,105834,120993,20.760218143463135,0
graph01,1,1,203500,232641,42.51988387107849,0
graph01,1,1,145832,166705,18.494435787200928,0
graph01,1,1,94074,107537,17.02015233039856,0
graph01,1,1,168469,192577,28.086971759796143,0
graph01,1,1,202272,231249,40.35278034210205,0
graph01,1,1,69276,79217,13.31955099105835,0
graph01,1,1,93761,107201,15.964273452758789,0
graph01,1,1,161296,184401,28.69588351249695,0
graph01,1,1,76315,87265,17.035104274749756,0
graph01,1,1,84497,96625,16.83431386947632,0
graph01,1,1,131183,149969,18.655497312545776,0
graph01,1,1,128075,146417,17.057276010513306,0
graph01,1,1,179112,204769,31.820459604263306,0
graph01,1,1,142374,162753,23.575441598892212,0
graph01,1,1,81826,93569,12.52194619178772,0
graph01,1,1,96670,110545,14.256367683410645,0
graph01,1,1,125176,143121,19.526299238204956,0
graph01,1,1,131251,150049,17.703259229660034,0
graph01,1,1,84983,97169,15.871081829071045,0
graph01,1,1,113161,129377,17.590542793273926,0
graph01,1,1,176432,201681,31.117828369140625,0
graph01,1,1,189234,216289,32.166176080703735,0
graph01,1,1,75995,86897,15.937531471252441,0
graph01,1,1,95678,109393,14.15644383430481,0
graph01,1,1,190230,217473,33.03280210494995,0
graph01,1,1,135276,154657,20.56792712211609,0
graph01,1,1,168371,192497,28.71123743057251,0
graph01,1,1,192440,219937,36.33642029762268,0
graph01,1,1,160366,183329,28.512386322021484,0
graph02,2,1,239253,92161,16.810264825820923,1
graph02,2,1,196034,75761,18.59745955467224,1
graph02,2,1,238059,91665,23.959616661071777,1
graph02,2,1,410677,157329,41.18442726135254,1
graph02,2,1,214444,82801,19.871662139892578,1
graph02,2,1,294569,113137,28.855846405029297,1
graph02,2,1,291024,111873,22.45146656036377,1
graph02,2,1,340388,130561,30.740225791931152,1
graph02,2,1,244278,94097,21.07786250114441,1
graph02,2,1,307018,117953,24.910464763641357,1
graph02,2,1,412776,158129,38.9182231426239,1
graph02,2,1,359173,137665,32.89964151382446,1
graph02,2,1,244709,94353,20.292903661727905,1
graph02,2,1,351300,134753,30.881906509399414,1
graph02,2,1,138484,53905,15.284898281097412,1
graph02,2,1,248975,95889,16.487396478652954,1
graph02,2,1,229874,88673,18.018709897994995,1
graph02,2,1,306687,117825,23.896670818328857,1
graph02,2,1,245343,94481,21.260820865631104,1
graph02,2,1,233414,90049,19.303946495056152,1
graph02,2,1,355631,136369,29.61332607269287,1
graph02,2,1,341391,130913,30.264060258865356,1
graph02,2,1,403674,154593,40.01185870170593,1
graph02,2,1,360936,138225,31.341540098190308,1
graph02,2,1,398102,152465,35.38849401473999,1
graph02,2,1,317333,121825,30.91611075401306,1
graph02,2,1,230145,88769,19.960777759552002,1
graph02,2,1,227990,87921,14.882768154144287,1
graph02,2,1,314394,120641,29.93726420402527,1
graph02,2,1,273595,105249,23.82163119316101,1
graph02,2,1,403412,154337,37.73060393333435,1
graph02,2,1,172451,66833,13.085055589675903,1
graph02,2,1,146323,56881,12.784661293029785,1
graph02,2,1,299009,114785,27.252451419830322,1
graph02,2,1,170094,65969,9.983139753341675,1
graph02,2,1,211728,81617,16.674227476119995,1
graph02,2,1,350517,134465,31.048258066177368,1
graph02,2,1,346243,132897,29.17406177520752,1
graph02,2,1,385433,147649,32.21293234825134,1
graph02,2,1,287534,110561,27.06339716911316,1
graph02,2,1,194237,75073,17.35318398475647,1
graph02,2,1,290041,111345,24.116361618041992,1
graph02,2,1,186727,72257,15.861952304840088,1
graph02,2,1,199304,76977,19.71583342552185,1
graph02,2,1,320377,122929,23.265697240829468,1
graph02,2,1,355755,136401,32.3402841091156,1
graph02,2,1,354551,135969,32.41855978965759,1
graph02,2,1,249056,96001,22.624608516693115,1
graph02,2,1,249950,96225,20.69528555870056,1
graph02,2,1,284297,109249,20.74843716621399,1
graph02,2,1,338734,129873,29.521845817565918,1
