Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph01,1,1,119607,136753,18.11447763442993,0
graph01,1,1,98027,112081,14.692195892333984,0
graph01,1,1,119031,136097,16.582345247268677,0
graph01,1,1,205298,234705,32.7992308139801,0
graph01,1,1,107253,122609,16.9988055229187,0
graph01,1,1,147338,168433,19.571028470993042,0
graph01,1,1,145521,166369,21.2015221118927,0
graph01,1,1,170185,194561,27.52362060546875,0
graph01,1,1,122108,139601,16.22334861755371,0
graph01,1,1,153483,175473,21.808165073394775,0
graph01,1,1,206339,235857,36.21201038360596,0
graph01,1,1,179529,205249,29.65860104560852,0
graph01,1,1,122337,139873,16.021430492401123,0
graph01,1,1,175667,200833,28.01129698753357,0
graph01,1,1,69223,79153,11.245614051818848,0
graph01,1,1,124500,142321,17.580913305282593,0
graph01,1,1,114924,131409,14.939769506454468,0
graph01,1,1,153338,175281,28.30961799621582,0
graph01,1,1,122679,140257,17.284091234207153,0
graph01,1,1,116727,133425,16.24802279472351,0
graph01,1,1,177806,203281,26.29141354560852,0
graph01,1,1,170721,195153,29.609599828720093,0
graph01,1,1,201852,230753,33.10852837562561,0
graph01,1,1,180460,206273,28.278210878372192,0
graph01,1,1,199043,227537,33.29375386238098,0
graph01,1,1,158654,181377,23.13872218132019,0
graph01,1,1,115105,131585,17.03645896911621,0
graph01,1,1,113962,130321,12.808059215545654,0
graph01,1,1,157224,179729,20.748947143554688,0
graph01,1,1,136799,156417,23.723403453826904,0
graph01,1,1,201688,230577,35.993464946746826,0
graph01,1,1,86207,98577,16.045541524887085,0
graph01,1,1,73170,83665,11.645625114440918,0
graph01,1,1,149522,170913,20.271534204483032,0
graph01,1,1,85059,97249,14.890225648880005,0
graph01,1,1,105877,121073,12.587789058685303,0
graph01,1,1,175258,200353,25.951886415481567,0
graph01,1,1,173103,197889,25.088027238845825,0
graph01,1,1,192755,220321,32.69072604179382,0
graph01,1,1,143779,164369,21.007466554641724,0
graph01,1,1,97141,111073,14.390305757522583,0
graph01,1,1,145010,165777,21.578283548355103,0
graph01,1,1,93415,106785,14.920060396194458,0
graph01,1,1,99634,113921,11.975024700164795,0
graph01,1,1,160208,183105,27.33036184310913,0
graph01,1,1,177892,203361,28.677761793136597,0
graph01,1,1,177275,202657,28.68194890022278,0
graph01,1,1,124527,142353,16.461064100265503,0
graph01,1,1,124942,142833,20.684787034988403,0
graph01,1,1,142194,162545,23.937536478042603,0
graph01,1,1,169368,193617,26.411009788513184,0
graph01,1,1,183929,210273,33.784284591674805,0
graph01,1,1,185048,211569,31.244471311569214,0
graph01,1,1,168297,192401,26.300879955291748,0
graph01,1,1,135669,155105,17.658011198043823,0
graph01,1,1,206448,235985,39.182740926742554,0
graph01,1,1,142863,163297,20.73350763320923,0
graph01,1,1,137667,157361,20.375798225402832,0
graph01,1,1,164834,188449,25.634902000427246,0
graph01,1,1,140888,161057,22.925983428955078,0
graph01,1,1,119049,136161,17.546430587768555,0
graph01,1,1,110845,126705,14.282531261444092,0
graph01,1,1,142722,163185,23.024394750595093,0
graph01,1,1,148112,169329,23.762330293655396,0
graph01,1,1,184750,211185,32.393468618392944,0
graph01,1,1,127105,145313,17.146921157836914,0
graph01,1,1,186046,212673,31.68263006210327,0
graph01,1,1,119446,136561,19.767019033432007,0
graph01,1,1,126158,144273,19.732911825180054,0
graph01,1,1,127519,145809,19.949400663375854,0
graph01,1,1,105834,120993,17.540014505386353,0
graph01,1,1,203500,232641,33.92618131637573,0
graph01,1,1,145832,166705,21.332762956619263,0
graph01,1,1,94074,107537,12.924843072891235,0
graph01,1,1,168469,192577,26.634369134902954,0
graph01,1,1,202272,231249,35.0567946434021,0
graph01,1,1,69276,79217,11.251326560974121,0
graph01,1,1,93761,107201,16.925988912582397,0
graph01,1,1,161296,184401,26.68017578125,0
graph01,1,1,76315,87265,7.946598052978516,0
graph01,1,1,84497,96625,10.84699010848999,0
graph01,1,1,131183,149969,15.683573484420776,0
graph01,1,1,128075,146417,17.025912761688232,0
graph01,1,1,179112,204769,27.671520948410034,0
graph01,1,1,142374,162753,22.053241968154907,0
graph01,1,1,81826,93569,15.56566309928894,0
graph01,1,1,96670,110545,13.29477596282959,0
graph01,1,1,125176,143121,16.573962688446045,0
graph01,1,1,131251,150049,17.8508243560791,0
graph01,1,1,84983,97169,15.061654329299927,0
graph01,1,1,113161,129377,17.736565589904785,0
graph01,1,1,176432,201681,29.277142763137817,0
graph01,1,1,189234,216289,33.89071011543274,0
graph01,1,1,75995,86897,9.999347448348999,0
graph01,1,1,95678,109393,13.187127113342285,0
graph01,1,1,190230,217473,31.77967381477356,0
graph01,1,1,135276,154657,19.693806648254395,0
graph01,1,1,168371,192497,28.50491189956665,0
graph01,1,1,192440,219937,36.258331298828125,0
graph01,1,1,160366,183329,23.754964113235474,0
graph02,2,1,239253,92193,19.776763200759888,1
graph02,2,1,196034,75761,10.583717823028564,1
graph02,2,1,238059,91665,17.841428756713867,1
graph02,2,1,410677,157313,35.59506678581238,1
graph02,2,1,214444,82801,13.815425395965576,1
graph02,2,1,294569,113169,24.003734588623047,1
graph02,2,1,291024,111873,23.67704677581787,1
graph02,2,1,340388,130561,27.560736894607544,1
