Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph06,2,1,239264,239265,49.536598205566406,5
graph06,2,1,196048,196049,19.79182529449463,5
graph06,2,1,238080,238065,47.634506940841675,5
graph06,2,1,410704,410689,114.17244982719421,5
graph06,2,1,214464,214449,38.92809081077576,5
graph06,2,1,294576,294577,73.2894389629364,5
graph06,2,1,291040,291041,72.15158247947693,5
graph06,2,1,340400,340401,98.16715288162231,5
graph06,2,1,244288,244289,30.09587073326111,5
graph06,2,1,307024,307025,80.07023239135742,5
graph06,2,1,412800,412785,146.07110285758972,5
graph06,2,1,359184,359185,88.04257488250732,5
graph06,2,1,244736,244721,40.65214991569519,5
graph06,2,1,351328,351313,103.90590000152588,5
graph06,2,1,138496,138513,13.019931077957153,5
graph06,2,1,248992,248993,52.226359605789185,5
graph06,2,1,229888,229889,26.83866286277771,5
graph06,2,1,306704,306705,79.95415759086609,5
graph06,2,1,245360,245361,50.067583322525024,5
graph06,2,1,233424,233425,46.041696310043335,5
graph06,2,1,355648,355649,84.58697295188904,5
graph06,2,1,341408,341409,58.49293303489685,5
graph06,2,1,403680,403681,138.14974999427795,5
graph06,2,1,360944,360945,108.82787036895752,5
graph06,2,1,398128,398113,133.48236560821533,5
graph06,2,1,317344,317345,67.69381380081177,5
graph06,2,1,230160,230161,44.89517045021057,5
graph06,2,1,228000,228001,26.181134462356567,5
graph06,2,1,314416,314401,83.61743187904358,5
graph06,2,1,273600,273601,49.64339780807495,5
graph06,2,1,403424,403425,137.21186089515686,5
graph06,2,1,172464,172465,20.12242865562439,5
graph06,2,1,146352,146337,17.850735187530518,5
graph06,2,1,299024,299025,75.95336246490479,5
graph06,2,1,170112,170113,24.1805202960968,5
graph06,2,1,211744,211745,37.402735471725464,5
graph06,2,1,350528,350529,104.0038332939148,5
graph06,2,1,346256,346257,60.8784658908844,5
graph06,2,1,385456,385441,100.09713888168335,5
graph06,2,1,287552,287553,55.11084747314453,5
graph06,2,1,194256,194241,31.633861541748047,5
graph06,2,1,290064,290065,56.40529489517212,5
graph06,2,1,186736,186737,28.882150411605835,5
graph06,2,1,199328,199313,32.91354513168335,5
graph06,2,1,320384,320385,85.34404063224792,5
graph06,2,1,355776,355777,85.12430953979492,5
graph06,2,1,354560,354561,104.56881856918335,5
graph06,2,1,249072,249073,51.45610165596008,5
graph06,2,1,249952,249969,52.19026827812195,5
graph06,2,1,284320,284305,40.038660287857056,5
graph06,2,1,338752,338753,96.40508913993835,5
graph06,2,1,367792,367777,114.0994975566864,5
graph06,2,1,370176,370177,69.64033198356628,5
graph06,2,1,336544,336545,95.75557279586792,5
graph06,2,1,271392,271393,61.42147755622864,5
graph06,2,1,412864,412881,143.38514471054077,5
graph06,2,1,285744,285761,68.89673089981079,5
graph06,2,1,275344,275345,37.95967245101929,5
graph06,2,1,329680,329665,54.939308643341064,5
graph06,2,1,281744,281745,40.108786821365356,5
graph06,2,1,238144,238129,47.909735918045044,5
graph06,2,1,221680,221681,41.40916299819946,5
graph06,2,1,285520,285505,68.19832706451416,5
graph06,2,1,296272,296289,73.26819610595703,5
graph06,2,1,369536,369537,69.53779292106628,5
graph06,2,1,254224,254209,54.688231468200684,5
graph06,2,1,372176,372177,69.68124389648438,5
graph06,2,1,238880,238881,28.73615789413452,5
graph06,2,1,252448,252449,31.94577693939209,5
graph06,2,1,255056,255057,54.34662175178528,5
graph06,2,1,211680,211681,38.136287689208984,5
graph06,2,1,407104,407121,112.2853331565857,5
graph06,2,1,291664,291665,71.46878290176392,5
graph06,2,1,188128,188113,29.778267860412598,5
graph06,2,1,337008,337009,98.02549147605896,5
graph06,2,1,404608,404609,137.83817076683044,5
graph06,2,1,138576,138577,16.293401956558228,5
graph06,2,1,187568,187553,17.80905055999756,5
graph06,2,1,322624,322641,70.39690852165222,5
graph06,2,1,152624,152625,11.753769159317017,5
graph06,2,1,169072,169057,19.34636950492859,5
graph06,2,1,262336,262337,57.71659231185913,5
graph06,2,1,256128,256129,54.90665030479431,5
graph06,2,1,358256,358257,65.10102725028992,5
graph06,2,1,284816,284801,54.819525718688965,5
graph06,2,1,163728,163713,22.488649368286133,5
graph06,2,1,193408,193409,31.365352630615234,5
graph06,2,1,250384,250385,31.667302131652832,5
graph06,2,1,262480,262481,57.63840961456299,5
graph06,2,1,169920,169921,24.296217679977417,5
graph06,2,1,226336,226337,42.87556195259094,5
graph06,2,1,352960,352961,105.18978881835938,5
graph06,2,1,378432,378433,120.62776923179626,5
graph06,2,1,151920,151921,11.620048522949219,5
graph06,2,1,191360,191361,18.39044427871704,5
graph06,2,1,380448,380449,122.36973786354065,5
graph06,2,1,270576,270577,61.39288902282715,5
graph06,2,1,336704,336705,57.59206676483154,5
graph06,2,1,384944,384945,125.00084185600281,5
graph06,2,1,320848,320849,86.28463363647461,5
