Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph07,3,1,358893,115169,38.5926718711853,6
graph07,3,1,293983,97105,26.11119246482849,6
graph07,3,1,357094,114689,28.834590196609497,6
graph07,3,1,615965,180961,114.3195059299469,6
graph07,3,1,321627,104609,31.38948369026184,6
graph07,3,1,441877,137057,44.40242290496826,6
graph07,3,1,436592,135553,44.38299202919006,6
graph07,3,1,510701,154993,78.58271741867065,6
graph07,3,1,366393,117281,40.343552589416504,6
graph07,3,1,460412,142177,63.675156116485596,6
graph07,3,1,619087,181857,116.55470371246338,6
graph07,3,1,538705,161809,87.24809098243713,6
graph07,3,1,367097,117361,30.36375665664673,6
graph07,3,1,526919,158865,62.50140571594238,6
graph07,3,1,207741,71809,12.98841404914856,6
graph07,3,1,373472,119249,41.86601638793945,6
graph07,3,1,344793,111137,36.25884962081909,6
graph07,3,1,460058,141633,47.22302579879761,6
graph07,3,1,368018,117585,40.77865123748779,6
graph07,3,1,350123,112449,36.46132731437683,6
graph07,3,1,533458,160625,63.87713646888733,6
graph07,3,1,512058,155185,58.56430387496948,6
graph07,3,1,605540,178145,82.20808792114258,6
graph07,3,1,541432,162369,65.53673028945923,6
graph07,3,1,597147,176273,107.10589647293091,6
graph07,3,1,476046,145601,68.00420689582825,6
graph07,3,1,345265,111537,35.50037121772766,6
graph07,3,1,341999,110417,25.967215538024902,6
graph07,3,1,471598,144641,66.0299391746521,6
graph07,3,1,410484,128833,37.58733034133911,6
graph07,3,1,605101,178449,82.24633312225342,6
graph07,3,1,258718,86849,14.95531177520752,6
graph07,3,1,219471,75265,14.43070125579834,6
graph07,3,1,448565,138545,60.16296863555908,6
graph07,3,1,255115,85985,19.453657627105713,6
graph07,3,1,317607,103985,30.106559991836548,6
graph07,3,1,525758,158625,61.66024374961853,6
graph07,3,1,519396,157249,60.08818435668945,6
graph07,3,1,578058,171089,74.70293855667114,6
graph07,3,1,431329,134369,55.51717209815979,6
graph07,3,1,291410,96545,18.875540256500244,6
graph07,3,1,435158,135441,56.18757104873657,6
graph07,3,1,280035,92977,23.247110843658447,6
graph07,3,1,299065,98481,19.846505165100098,6
graph07,3,1,480399,146977,68.52735185623169,6
graph07,3,1,533700,160369,84.94813466072083,6
graph07,3,1,531821,159889,62.85448718070984,6
graph07,3,1,373597,119297,30.97511053085327,6
graph07,3,1,374942,119425,41.84169292449951,6
graph07,3,1,426452,132929,40.65961217880249,6
graph07,3,1,508071,154049,57.55076575279236,6
graph07,3,1,551593,164641,67.81217217445374,6
graph07,3,1,555302,165585,92.60462141036987,6
graph07,3,1,504773,153297,77.76864171028137,6
graph07,3,1,407160,127937,37.21231770515442,6
graph07,3,1,619240,182225,86.86430263519287,6
graph07,3,1,428594,133697,41.08552050590515,6
graph07,3,1,413043,129377,50.9610550403595,6
graph07,3,1,494531,151009,73.33035182952881,6
graph07,3,1,422569,131921,53.53672170639038,6
graph07,3,1,357197,114673,28.79796266555786,6
graph07,3,1,332437,107777,32.94892954826355,6
graph07,3,1,428192,133761,54.61840105056763,6
graph07,3,1,444391,137553,59.1184458732605,6
graph07,3,1,554366,165201,92.11420321464539,6
graph07,3,1,381314,121185,43.36824917793274,6
graph07,3,1,558092,166705,70.2882649898529,6
graph07,3,1,358316,115137,38.39624285697937,6
graph07,3,1,378654,120401,42.94070219993591,6
graph07,3,1,382534,121537,43.887330532073975,6
graph07,3,1,317496,103905,30.188178300857544,6
graph07,3,1,610583,179761,84.04237627983093,6
graph07,3,1,437488,135569,57.39315915107727,6
graph07,3,1,282199,93889,17.86922287940979,6
graph07,3,1,505476,153649,76.57750105857849,6
graph07,3,1,606855,179041,82.87517023086548,6
graph07,3,1,207861,71697,12.956523180007935,6
graph07,3,1,281327,93329,23.740883350372314,6
graph07,3,1,483976,148033,70.09902310371399,6
graph07,3,1,228842,78097,11.774278402328491,6
graph07,3,1,253630,85745,19.229373693466187,6
graph07,3,1,393514,124417,46.05179452896118,6
graph07,3,1,384178,121585,44.030802488327026,6
graph07,3,1,537387,161425,66.47865271568298,6
graph07,3,1,427196,133057,54.558388233184814,6
graph07,3,1,245584,82977,17.998878240585327,6
graph07,3,1,290141,95905,25.163822412490845,6
graph07,3,1,375442,119473,42.09833383560181,6
graph07,3,1,393708,124273,34.72962236404419,6
graph07,3,1,254911,85825,19.46902298927307,6
graph07,3,1,339461,109649,34.34946084022522,6
graph07,3,1,529374,159521,63.058236598968506,6
graph07,3,1,567581,168689,72.72052812576294,6
graph07,3,1,227805,78033,15.538535833358765,6
graph07,3,1,287088,95201,18.64539647102356,6
graph07,3,1,570636,169009,98.6490273475647,6
graph07,3,1,405873,127729,37.37072396278381,6
graph07,3,1,505029,153441,76.53211951255798,6
graph07,3,1,577368,171009,99.71371984481812,6
graph07,3,1,481263,147489,69.33125233650208,6
