Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph03,2,1,239264,201601,49.45968413352966,2
graph03,2,1,196048,165265,0.026566267013549805,2
graph03,2,1,238080,200705,9.616786479949951,2
graph03,2,1,410704,346177,0.05394458770751953,2
graph03,2,1,214464,180753,23.186251640319824,2
graph03,2,1,294576,248097,14.670075178146362,2
graph03,2,1,291040,245265,14.58473539352417,2
graph03,2,1,340400,286753,19.70791220664978,2
graph03,2,1,244288,205921,0.03258848190307617,2
graph03,2,1,307024,258801,31.726941108703613,2
graph03,2,1,412800,347937,28.935204029083252,2
graph03,2,1,359184,302737,22.035132884979248,2
graph03,2,1,244736,206145,10.108977317810059,2
graph03,2,1,351328,296065,20.79145312309265,2
graph03,2,1,138496,116801,3.2252004146575928,2
graph03,2,1,248992,209857,0.024904251098632812,2
graph03,2,1,229888,193697,9.019981145858765,2
graph03,2,1,306704,258465,15.74594759941101,2
graph03,2,1,245360,206769,30.065381288528442,2
graph03,2,1,233424,196673,0.038378238677978516,2
graph03,2,1,355648,299793,21.206907272338867,2
graph03,2,1,341408,287665,0.045037031173706055,2
graph03,2,1,403680,340161,27.393369674682617,2
graph03,2,1,360944,304177,21.78229546546936,2
graph03,2,1,398128,335553,53.33030343055725,2
graph03,2,1,317344,267313,16.77894353866577,2
graph03,2,1,230160,194033,0.023408889770507812,2
graph03,2,1,228000,192177,8.689537286758423,2
graph03,2,1,314416,264993,16.40762734413147,2
graph03,2,1,273600,230545,12.477774143218994,2
graph03,2,1,403424,339905,54.25389218330383,2
graph03,2,1,172464,145281,5.0243659019470215,2
graph03,2,1,146352,123329,3.584261417388916,2
graph03,2,1,299024,252017,15.015976190567017,2
graph03,2,1,170112,143361,0.03423047065734863,2
graph03,2,1,211744,178481,7.465175151824951,2
graph03,2,1,350528,295361,20.660297393798828,2
graph03,2,1,346256,291873,20.339384078979492,2
graph03,2,1,385456,324833,24.911962509155273,2
graph03,2,1,287552,242337,13.710329294204712,2
graph03,2,1,194256,163697,6.309757709503174,2
graph03,2,1,290064,244401,14.011864185333252,2
graph03,2,1,186736,157377,0.025157690048217773,2
graph03,2,1,199328,167937,0.026465415954589844,2
graph03,2,1,320384,270017,17.096973657608032,2
graph03,2,1,355776,299697,21.081472396850586,2
graph03,2,1,354560,298913,41.76231575012207,2
graph03,2,1,249072,209937,30.63920545578003,2
graph03,2,1,249952,210625,0.025106191635131836,2
graph03,2,1,284320,239649,13.371055126190186,2
graph03,2,1,338752,285521,38.37499952316284,2
graph03,2,1,367792,309937,45.71673774719238,2
graph03,2,1,370176,311825,22.95653796195984,2
graph03,2,1,336544,283553,19.055363178253174,2
graph03,2,1,271392,228689,12.312796831130981,2
graph03,2,1,412864,347969,28.687786102294922,2
graph03,2,1,285744,240705,27.369554042816162,2
graph03,2,1,275344,232017,50.80380582809448,2
graph03,2,1,329680,277905,18.291258811950684,2
graph03,2,1,281744,237409,13.29453182220459,2
graph03,2,1,238144,200801,9.504213571548462,2
graph03,2,1,221680,186769,8.228804588317871,2
graph03,2,1,285520,240689,40.836124420166016,2
graph03,2,1,296272,249649,14.70299220085144,2
graph03,2,1,369536,311377,0.036206722259521484,2
graph03,2,1,254224,214129,10.907678604125977,2
graph03,2,1,372176,313601,0.06068849563598633,2
graph03,2,1,238880,201313,9.633399248123169,2
graph03,2,1,252448,212817,0.03278613090515137,2
graph03,2,1,255056,215089,10.907735109329224,2
graph03,2,1,211680,178465,7.58266019821167,2
graph03,2,1,407104,343153,28.40017294883728,2
graph03,2,1,291664,245793,14.463703632354736,2
graph03,2,1,188128,158545,17.909010887145996,2
graph03,2,1,337008,284017,40.02190184593201,2
graph03,2,1,404608,341009,55.152180433273315,2
graph03,2,1,138576,116753,0.023361682891845703,2
graph03,2,1,187568,158113,5.898821115493774,2
graph03,2,1,322624,271905,17.38170886039734,2
graph03,2,1,152624,128657,11.725262880325317,2
graph03,2,1,169072,142433,4.847988843917847,2
graph03,2,1,262336,221089,11.506125211715698,2
graph03,2,1,256128,215953,11.003941059112549,2
graph03,2,1,358256,301969,22.055922031402588,2
graph03,2,1,284816,240049,13.59678864479065,2
graph03,2,1,163728,137921,4.531302452087402,2
graph03,2,1,193408,163041,6.255491495132446,2
graph03,2,1,250384,211041,31.661357879638672,2
graph03,2,1,262480,221249,11.543215990066528,2
graph03,2,1,169920,143217,19.494321823120117,2
graph03,2,1,226336,190705,8.640275001525879,2
graph03,2,1,352960,297505,20.943261861801147,2
graph03,2,1,378432,318961,24.113147020339966,2
graph03,2,1,151920,128001,3.873131513595581,2
graph03,2,1,191360,161297,6.162395715713501,2
graph03,2,1,380448,320673,49.34022092819214,2
graph03,2,1,270576,228033,36.84098029136658,2
graph03,2,1,336704,283697,57.61531591415405,2
graph03,2,1,384944,324433,0.05031013488769531,2
graph03,2,1,320848,270497,17.35259747505188,2
