Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph09,1,1,119607,50193,9.778440237045288,8
graph09,1,1,98027,41345,0.03204798698425293,8
graph09,1,1,119031,49953,0.03962206840515137,8
graph09,1,1,205298,85329,59.16804385185242,8
graph09,1,1,107253,45137,16.135599613189697,8
graph09,1,1,147338,61617,14.731217861175537,8
graph09,1,1,145521,60881,0.05055379867553711,8
graph09,1,1,170185,70961,19.6808819770813,8
graph09,1,1,122108,51137,10.08445954322815,8
graph09,1,1,153483,64097,15.89309024810791,8
graph09,1,1,206339,85777,0.07416892051696777,8
graph09,1,1,179529,74753,0.06501936912536621,8
graph09,1,1,122337,51329,0.04113888740539551,8
graph09,1,1,175667,73153,0.060662031173706055,8
graph09,1,1,69223,29473,3.4863321781158447,8
graph09,1,1,124500,52145,10.41797137260437,8
graph09,1,1,114924,48193,0.03942370414733887,8
graph09,1,1,153338,64049,33.0542893409729,8
graph09,1,1,122679,51489,10.109373092651367,8
graph09,1,1,116727,48977,18.81435513496399,8
graph09,1,1,177806,74049,45.04028391838074,8
graph09,1,1,170721,71105,19.460124731063843,8
graph09,1,1,201852,83969,29.61450719833374,8
graph09,1,1,180460,75185,45.283745765686035,8
graph09,1,1,199043,82705,28.922373056411743,8
graph09,1,1,158654,66113,17.531173706054688,8
graph09,1,1,115105,48289,18.47915005683899,8
graph09,1,1,113962,47857,9.397130966186523,8
graph09,1,1,157224,65521,17.810628175735474,8
graph09,1,1,136799,57281,0.04563593864440918,8
graph09,1,1,201688,83905,27.241005182266235,8
graph09,1,1,86207,36433,4.954637050628662,8
graph09,1,1,73170,31153,7.401132106781006,8
graph09,1,1,149522,62465,0.051401615142822266,8
graph09,1,1,85059,35985,0.027405500411987305,8
graph09,1,1,105877,44529,8.129688262939453,8
graph09,1,1,175258,72977,42.76964569091797,8
graph09,1,1,173103,72065,41.64063811302185,8
graph09,1,1,192755,80289,24.832950830459595,8
graph09,1,1,143779,60177,14.920265913009644,8
graph09,1,1,97141,40961,13.00587511062622,8
graph09,1,1,145010,60577,14.260454654693604,8
graph09,1,1,93415,39425,6.271685361862183,8
graph09,1,1,99634,41873,13.71706223487854,8
graph09,1,1,160208,66865,0.055118560791015625,8
graph09,1,1,177892,74017,43.82855176925659,8
graph09,1,1,177275,73841,22.778934717178345,8
graph09,1,1,124527,52209,11.079081773757935,8
graph09,1,1,124942,52369,0.04157233238220215,8
graph09,1,1,142194,59441,13.512241840362549,8
graph09,1,1,169368,70657,20.554977416992188,8
graph09,1,1,183929,76577,47.00694823265076,8
graph09,1,1,185048,76945,48.05762791633606,8
graph09,1,1,168297,70241,0.05784916877746582,8
graph09,1,1,135669,56769,25.853704929351807,8
graph09,1,1,206448,85825,59.59534692764282,8
graph09,1,1,142863,59649,13.64766240119934,8
graph09,1,1,137667,57665,13.680366277694702,8
graph09,1,1,164834,68785,19.770256519317627,8
graph09,1,1,140888,58881,13.266717433929443,8
graph09,1,1,119049,49905,9.504159450531006,8
graph09,1,1,110845,46577,0.03644251823425293,8
graph09,1,1,142722,59697,0.04873013496398926,8
graph09,1,1,148112,61809,0.050688982009887695,8
graph09,1,1,184750,76817,0.06471610069274902,8
graph09,1,1,127105,53217,22.696742296218872,8
graph09,1,1,186046,77409,48.478681564331055,8
graph09,1,1,119446,50113,20.378693103790283,8
graph09,1,1,126158,52865,0.04305386543273926,8
graph09,1,1,127519,53537,22.602061986923218,8
graph09,1,1,105834,44513,0.03573727607727051,8
graph09,1,1,203500,84497,58.08520245552063,8
graph09,1,1,145832,60929,29.615118503570557,8
graph09,1,1,94074,39745,12.30379056930542,8
graph09,1,1,168469,70289,0.057816267013549805,8
graph09,1,1,202272,84113,57.39112114906311,8
graph09,1,1,69276,29537,3.2204511165618896,8
graph09,1,1,93761,39553,12.18682074546814,8
graph09,1,1,161296,67313,0.055704593658447266,8
graph09,1,1,76315,32449,8.061132431030273,8
graph09,1,1,84497,35745,4.828035831451416,8
graph09,1,1,131183,54977,12.480672597885132,8
graph09,1,1,128075,53633,22.75897240638733,8
graph09,1,1,179112,74481,21.500723361968994,8
graph09,1,1,142374,59521,13.774625539779663,8
graph09,1,1,81826,34753,9.33854603767395,8
graph09,1,1,96670,40817,13.11566972732544,8
graph09,1,1,125176,52449,21.965855598449707,8
graph09,1,1,131251,54881,24.118133544921875,8
graph09,1,1,84983,36017,10.082467555999756,8
graph09,1,1,113161,47553,17.921242475509644,8
graph09,1,1,176432,73393,20.977168560028076,8
graph09,1,1,189234,78801,0.06710004806518555,8
graph09,1,1,75995,32273,0.02396106719970703,8
graph09,1,1,95678,40321,12.738561391830444,8
graph09,1,1,190230,79089,24.35446310043335,8
graph09,1,1,135276,56577,25.634212970733643,8
graph09,1,1,168371,70177,19.016737937927246,8
graph09,1,1,192440,80001,27.054996728897095,8
graph09,1,1,160366,66929,17.224603176116943,8
