Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph08,1,1,119607,119649,20.19411325454712,7
graph08,1,1,98027,98065,13.451505899429321,7
graph08,1,1,119031,119073,19.80460524559021,7
graph08,1,1,205298,205329,59.173866987228394,7
graph08,1,1,107253,107297,16.134849309921265,7
graph08,1,1,147338,147377,30.407572984695435,7
graph08,1,1,145521,145553,29.621304035186768,7
graph08,1,1,170185,170225,40.9911994934082,7
graph08,1,1,122108,122145,20.9348566532135,7
graph08,1,1,153483,153521,33.08954930305481,7
graph08,1,1,206339,206385,59.86937403678894,7
graph08,1,1,179529,179569,45.02749228477478,7
graph08,1,1,122337,122369,20.929019451141357,7
graph08,1,1,175667,175713,22.60147476196289,7
graph08,1,1,69223,69265,6.70814061164856,7
graph08,1,1,124500,124545,21.67729091644287,7
graph08,1,1,114924,114961,18.63096284866333,7
graph08,1,1,153338,153377,33.058310985565186,7
graph08,1,1,122679,122721,21.014856338500977,7
graph08,1,1,116727,116769,9.728934526443481,7
graph08,1,1,177806,177841,22.85156273841858,7
graph08,1,1,170721,170753,40.521228313446045,7
graph08,1,1,201852,201889,29.61949610710144,7
graph08,1,1,180460,180497,45.28894758224487,7
graph08,1,1,199043,199089,28.927178859710693,7
graph08,1,1,158654,158689,35.69196081161499,7
graph08,1,1,115105,115137,18.476932287216187,7
graph08,1,1,113962,114001,9.358675003051758,7
graph08,1,1,157224,157265,17.814613580703735,7
graph08,1,1,136799,136833,13.475912809371948,7
graph08,1,1,201688,201729,56.53271198272705,7
graph08,1,1,86207,86241,10.421590328216553,7
graph08,1,1,73170,73201,7.400524854660034,7
graph08,1,1,149522,149553,16.3473060131073,7
graph08,1,1,85059,85105,10.104152202606201,7
graph08,1,1,105877,105921,8.132661819458008,7
graph08,1,1,175258,175297,42.77495551109314,7
graph08,1,1,173103,173137,21.632105827331543,7
graph08,1,1,192755,192801,51.694448947906494,7
graph08,1,1,143779,143825,14.870298862457275,7
graph08,1,1,97141,97185,13.00862979888916,7
graph08,1,1,145010,145057,29.355188369750977,7
graph08,1,1,93415,93457,6.270988464355469,7
graph08,1,1,99634,99681,13.720312356948853,7
graph08,1,1,160208,160241,35.42869782447815,7
graph08,1,1,177892,177937,43.82760834693909,7
graph08,1,1,177275,177313,43.604801416397095,7
graph08,1,1,124527,124561,11.082501411437988,7
graph08,1,1,124942,124977,11.177402257919312,7
graph08,1,1,142194,142225,27.936865091323853,7
graph08,1,1,169368,169409,20.55932378768921,7
graph08,1,1,183929,183969,47.014907360076904,7
graph08,1,1,185048,185089,24.795111417770386,7
graph08,1,1,168297,168337,39.31802034378052,7
graph08,1,1,135669,135713,25.852803230285645,7
graph08,1,1,206448,206481,59.60026836395264,7
graph08,1,1,142863,142897,28.45285677909851,7
graph08,1,1,137667,137713,13.679563522338867,7
graph08,1,1,164834,164865,19.774232864379883,7
graph08,1,1,140888,140929,27.548527002334595,7
graph08,1,1,119049,119089,19.65929913520813,7
graph08,1,1,110845,110881,17.081207513809204,7
graph08,1,1,142722,142753,14.739029884338379,7
graph08,1,1,148112,148145,30.62190818786621,7
graph08,1,1,184750,184785,47.90977215766907,7
graph08,1,1,127105,127137,11.702075958251953,7
graph08,1,1,186046,186081,48.477681398391724,7
graph08,1,1,119446,119489,20.38204836845398,7
graph08,1,1,126158,126193,22.289109706878662,7
graph08,1,1,127519,127553,22.605311155319214,7
graph08,1,1,105834,105873,15.812619686126709,7
graph08,1,1,203500,203537,30.162837266921997,7
graph08,1,1,145832,145873,15.402366638183594,7
graph08,1,1,94074,94113,12.306393384933472,7
graph08,1,1,168469,168513,20.73477005958557,7
graph08,1,1,202272,202305,57.31687688827515,7
graph08,1,1,69276,69313,6.703193664550781,7
graph08,1,1,93761,93793,12.186147689819336,7
graph08,1,1,161296,161329,36.163012742996216,7
graph08,1,1,76315,76353,8.063615560531616,7
graph08,1,1,84497,84529,10.034010887145996,7
graph08,1,1,131183,131217,12.435208797454834,7
graph08,1,1,128075,128113,22.76449489593506,7
graph08,1,1,179112,179153,44.71865797042847,7
graph08,1,1,142374,142417,28.320927381515503,7
graph08,1,1,81826,81857,4.855510473251343,7
graph08,1,1,96670,96705,13.115048885345459,7
graph08,1,1,125176,125217,21.96979308128357,7
graph08,1,1,131251,131297,24.117371559143066,7
graph08,1,1,84983,85025,10.081862688064575,7
graph08,1,1,113161,113201,17.88134503364563,7
graph08,1,1,176432,176465,43.60063290596008,7
graph08,1,1,189234,189281,50.30404472351074,7
graph08,1,1,75995,76033,4.243541240692139,7
graph08,1,1,95678,95713,12.741596460342407,7
graph08,1,1,190230,190273,50.45594263076782,7
graph08,1,1,135276,135313,25.58679461479187,7
graph08,1,1,168371,168417,39.601409673690796,7
graph08,1,1,192440,192481,26.9886474609375,7
graph08,1,1,160366,160401,35.850722789764404,7
