Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph10,3,1,358912,130577,38.48626637458801,9
graph10,3,1,294000,107185,26.02805805206299,9
graph10,3,1,357120,129873,38.315295457839966,9
graph10,3,1,616000,223057,85.6444981098175,9
graph10,3,1,321648,117025,31.432459354400635,9
graph10,3,1,441888,160273,59.30093789100647,9
graph10,3,1,436608,158353,58.938955545425415,9
graph10,3,1,510720,185137,39.33949851989746,9
graph10,3,1,366416,133201,40.39349842071533,9
graph10,3,1,460432,167153,63.67687487602234,9
graph10,3,1,619120,224177,57.877941846847534,9
graph10,3,1,538720,195121,87.2500205039978,9
graph10,3,1,367136,133521,40.51752161979675,9
graph10,3,1,526960,191121,83.66398215293884,9
graph10,3,1,207760,76001,13.015809535980225,9
graph10,3,1,373504,135665,41.92715048789978,9
graph10,3,1,344816,125409,36.314743995666504,9
graph10,3,1,460080,166785,62.954811573028564,9
graph10,3,1,368048,133617,40.7773642539978,9
graph10,3,1,350144,127281,36.460121631622314,9
graph10,3,1,533488,193537,85.61169409751892,9
graph10,3,1,512080,185553,78.04942107200623,9
graph10,3,1,605552,219425,109.55245733261108,9
graph10,3,1,541440,196209,87.64255857467651,9
graph10,3,1,597184,216353,107.10406398773193,9
graph10,3,1,476064,172705,68.06834506988525,9
graph10,3,1,345280,125553,35.50178575515747,9
graph10,3,1,342016,124465,34.63635277748108,9
graph10,3,1,471632,170977,33.128533601760864,9
graph10,3,1,410496,149105,50.38645815849304,9
graph10,3,1,605120,218913,109.59245276451111,9
graph10,3,1,258736,94401,19.989778995513916,9
graph10,3,1,219504,80305,14.429781198501587,9
graph10,3,1,448592,162849,60.224209785461426,9
graph10,3,1,255136,93185,19.487505435943604,9
graph10,3,1,317632,115505,22.47252917289734,9
graph10,3,1,525776,190529,82.34113883972168,9
graph10,3,1,519424,188321,80.36243987083435,9
graph10,3,1,578096,209409,99.53204298019409,9
graph10,3,1,431360,156705,55.515722036361694,9
graph10,3,1,291440,106177,25.23077392578125,9
graph10,3,1,435184,157889,56.052496910095215,9
graph10,3,1,280048,102113,23.170517206192017,9
graph10,3,1,299104,108993,26.449123859405518,9
graph10,3,1,480416,174177,68.52574491500854,9
graph10,3,1,533728,193425,42.20465421676636,9
graph10,3,1,531840,192801,83.71295189857483,9
graph10,3,1,373616,135793,41.384331941604614,9
graph10,3,1,374944,136081,41.90323853492737,9
graph10,3,1,426480,154721,54.237478256225586,9
graph10,3,1,508096,184193,76.9607253074646,9
graph10,3,1,551616,199793,90.63058996200562,9
graph10,3,1,555328,201105,69.52403831481934,9
graph10,3,1,504800,183041,77.77056694030762,9
graph10,3,1,407184,147713,49.868465185165405,9
graph10,3,1,619248,224177,115.66701412200928,9
graph10,3,1,428608,155553,55.02410531044006,9
graph10,3,1,413072,149969,51.028559923172,9
graph10,3,1,494560,179409,73.17284297943115,9
graph10,3,1,422592,153345,53.53830909729004,9
graph10,3,1,357216,129905,38.44211435317993,9
graph10,3,1,332448,120929,32.85196280479431,9
graph10,3,1,428224,155441,54.677210569381714,9
graph10,3,1,444400,161137,59.19156074523926,9
graph10,3,1,554384,200817,92.11622381210327,9
graph10,3,1,381344,138417,43.36694264411926,9
graph10,3,1,558112,202209,93.60107707977295,9
graph10,3,1,358336,130401,38.394967555999756,9
graph10,3,1,378672,137569,42.9421112537384,9
graph10,3,1,382544,138993,43.77081108093262,9
graph10,3,1,317520,115553,30.239696502685547,9
graph10,3,1,610592,221329,112.42945837974548,9
graph10,3,1,437504,158881,28.572171211242676,9
graph10,3,1,282224,102801,23.84025263786316,9
graph10,3,1,505504,183185,76.57586216926575,9
graph10,3,1,606880,219857,110.88802027702332,9
graph10,3,1,207888,76065,12.983831882476807,9
graph10,3,1,281360,102609,23.786500930786133,9
graph10,3,1,483984,175633,70.1653356552124,9
graph10,3,1,228864,83633,15.769253969192505,9
graph10,3,1,253664,92545,19.270307302474976,9
graph10,3,1,393536,142897,46.05325365066528,9
graph10,3,1,384208,139553,44.09256029129028,9
graph10,3,1,537408,194769,88.00771594047546,9
graph10,3,1,427232,155073,54.62852168083191,9
graph10,3,1,245616,89729,17.997886180877686,9
graph10,3,1,290160,105809,25.165053844451904,9
graph10,3,1,375456,136273,31.542071104049683,9
graph10,3,1,393728,143057,46.29470658302307,9
graph10,3,1,254928,93009,14.556883096694946,9
graph10,3,1,339488,123345,34.404741287231445,9
graph10,3,1,529392,191985,84.31699681282043,9
graph10,3,1,567600,205505,96.87658619880676,9
graph10,3,1,227824,83313,15.568768978118896,9
graph10,3,1,287104,104625,24.82455039024353,9
graph10,3,1,570656,206705,98.72779989242554,9
graph10,3,1,405888,147409,49.98111057281494,9
graph10,3,1,505056,182929,76.53394508361816,9
graph10,3,1,577392,209009,99.79354929924011,9
graph10,3,1,481280,174513,69.39747333526611,9
