Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph07,3,1,358893,115169,30.06708002090454,6
graph07,3,1,293983,97089,20.183937072753906,6
graph07,3,1,357094,114689,31.423017263412476,6
graph07,3,1,615965,180961,91.37657284736633,6
graph07,3,1,321627,104609,24.229493141174316,6
graph07,3,1,441877,137057,44.94928216934204,6
graph07,3,1,436592,135553,43.49768018722534,6
graph07,3,1,510701,154993,59.50763487815857,6
graph07,3,1,366393,117281,30.546379566192627,6
graph07,3,1,460412,142193,47.84249496459961,6
graph07,3,1,619087,181857,87.78103065490723,6
graph07,3,1,538705,161809,65.86548209190369,6
graph07,3,1,367097,117361,30.577816009521484,6
graph07,3,1,526919,158865,62.98221564292908,6
graph07,3,1,207741,71825,9.788768768310547,6
graph07,3,1,373472,119249,31.564444065093994,6
graph07,3,1,344793,111137,27.20304822921753,6
graph07,3,1,460058,141633,48.27436423301697,6
graph07,3,1,368018,117585,30.814841270446777,6
graph07,3,1,350123,112449,27.876493453979492,6
graph07,3,1,533458,160625,64.95232272148132,6
graph07,3,1,512058,155201,62.93432283401489,6
graph07,3,1,605540,178145,85.96110224723816,6
graph07,3,1,541432,162369,70.14081072807312,6
graph07,3,1,597147,176273,84.81681776046753,6
graph07,3,1,476046,145601,51.333343505859375,6
graph07,3,1,345265,111553,26.967314958572388,6
graph07,3,1,341999,110417,26.52557134628296,6
graph07,3,1,471598,144657,50.35320281982422,6
graph07,3,1,410484,128833,38.16834497451782,6
graph07,3,1,605101,178449,83.4811053276062,6
graph07,3,1,258718,86849,15.156947612762451,6
graph07,3,1,219471,75265,10.927603006362915,6
graph07,3,1,448565,138545,45.635746717453,6
graph07,3,1,255115,86001,14.748077630996704,6
graph07,3,1,317607,103985,22.779181003570557,6
graph07,3,1,525758,158609,62.99876594543457,6
graph07,3,1,519396,157249,61.42902731895447,6
graph07,3,1,578058,171089,76.26151251792908,6
graph07,3,1,431329,134369,42.10024046897888,6
graph07,3,1,291410,96545,19.182820558547974,6
graph07,3,1,435158,135441,42.4530131816864,6
graph07,3,1,280035,92977,17.587199687957764,6
graph07,3,1,299065,98481,20.08470869064331,6
graph07,3,1,480399,146977,51.74698543548584,6
graph07,3,1,533700,160369,64.07388734817505,6
graph07,3,1,531821,159889,63.59190273284912,6
graph07,3,1,373597,119297,31.328166961669922,6
graph07,3,1,374942,119425,31.478456497192383,6
graph07,3,1,426452,132945,40.87901306152344,6
graph07,3,1,508071,154049,58.30428671836853,6
graph07,3,1,551593,164641,68.81177520751953,6
graph07,3,1,555302,165585,70.41688752174377,6
graph07,3,1,504773,153281,58.02123284339905,6
graph07,3,1,407160,127937,37.60654020309448,6
graph07,3,1,619240,182225,87.66538190841675,6
graph07,3,1,428594,133697,41.69470429420471,6
graph07,3,1,413043,129393,38.6168532371521,6
graph07,3,1,494531,151009,55.62379598617554,6
graph07,3,1,422569,131921,40.754167556762695,6
graph07,3,1,357197,114689,29.16013479232788,6
graph07,3,1,332437,107777,25.330224752426147,6
graph07,3,1,428192,133761,42.02261161804199,6
graph07,3,1,444391,137553,45.15266132354736,6
graph07,3,1,554366,165201,70.90803861618042,6
graph07,3,1,381314,121185,33.34818506240845,6
graph07,3,1,558092,166705,71.53463792800903,6
graph07,3,1,358316,115121,29.490561723709106,6
graph07,3,1,378654,120401,32.809414863586426,6
graph07,3,1,382534,121537,33.382712602615356,6
graph07,3,1,317496,103921,22.998055696487427,6
graph07,3,1,610583,179777,85.90505051612854,6
graph07,3,1,437488,135569,43.779359340667725,6
graph07,3,1,282199,93889,18.23780369758606,6
graph07,3,1,505476,153665,58.544352531433105,6
graph07,3,1,606855,179041,85.40202736854553,6
graph07,3,1,207861,71697,9.881474018096924,6
graph07,3,1,281327,93329,18.081066131591797,6
graph07,3,1,483976,148033,54.043437004089355,6
graph07,3,1,228842,78097,11.921742677688599,6
graph07,3,1,253630,85745,14.722797632217407,6
graph07,3,1,393514,124433,35.110798358917236,6
graph07,3,1,384178,121601,33.47745370864868,6
graph07,3,1,537387,161441,65.71612191200256,6
graph07,3,1,427196,133057,41.32685160636902,6
graph07,3,1,245584,82977,13.66631293296814,6
graph07,3,1,290141,95905,19.899075508117676,6
graph07,3,1,375442,119473,31.888947010040283,6
graph07,3,1,393708,124273,35.170156955718994,6
graph07,3,1,254911,85841,14.703758001327515,6
graph07,3,1,339461,109649,26.1673846244812,6
graph07,3,1,529374,159521,63.49667286872864,6
graph07,3,1,567581,168673,72.84306979179382,6
graph07,3,1,227805,78017,11.685611009597778,6
graph07,3,1,287088,95201,18.543344974517822,6
graph07,3,1,570636,169025,73.85851907730103,6
graph07,3,1,405873,127713,37.540388107299805,6
graph07,3,1,505029,153441,57.870600938797,6
graph07,3,1,577368,171009,76.05174160003662,6
graph07,3,1,481263,147489,52.670132875442505,6
