Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph02,2,1,239253,92209,9.893512487411499,1
graph02,2,1,196034,75745,6.914805889129639,1
graph02,2,1,238059,91665,9.815052032470703,1
graph02,2,1,410677,157361,30.43897843360901,1
graph02,2,1,214444,82801,8.16812777519226,1
graph02,2,1,294569,113137,14.912812232971191,1
graph02,2,1,291024,111889,14.656675577163696,1
graph02,2,1,340388,130561,19.899086475372314,1
graph02,2,1,244278,94113,10.186609029769897,1
graph02,2,1,307018,118001,16.05705213546753,1
graph02,2,1,412776,158145,29.08861255645752,1
graph02,2,1,359173,137713,21.950642824172974,1
graph02,2,1,244709,94353,10.180916786193848,1
graph02,2,1,351300,134769,21.126898050308228,1
graph02,2,1,138484,53905,3.275796413421631,1
graph02,2,1,248975,95937,10.546212673187256,1
graph02,2,1,229874,88673,8.963540315628052,1
graph02,2,1,306687,117825,16.001570463180542,1
graph02,2,1,245343,94497,10.29525375366211,1
graph02,2,1,233414,90065,9.307032108306885,1
graph02,2,1,355631,136401,21.67564105987549,1
graph02,2,1,341391,130913,20.208948850631714,1
graph02,2,1,403674,154625,30.015681982040405,1
graph02,2,1,360936,138257,22.35621976852417,1
graph02,2,1,398102,152433,28.648791074752808,1
graph02,2,1,317333,121825,17.15567898750305,1
graph02,2,1,230145,88769,9.031466722488403,1
graph02,2,1,227990,87905,8.811105966567993,1
graph02,2,1,314394,120641,16.837541103363037,1
graph02,2,1,273595,105281,12.723263263702393,1
graph02,2,1,403412,154369,27.79163956642151,1
graph02,2,1,172451,66801,5.0818445682525635,1
graph02,2,1,146323,56865,3.6466994285583496,1
graph02,2,1,299009,114801,15.272122621536255,1
graph02,2,1,170094,65969,4.928061485290527,1
graph02,2,1,211728,81665,7.641270875930786,1
graph02,2,1,350517,134497,20.91951584815979,1
graph02,2,1,346243,132913,20.579880237579346,1
graph02,2,1,385433,147633,25.49994707107544,1
graph02,2,1,287534,110529,14.104351282119751,1
graph02,2,1,194237,75041,6.423303604125977,1
graph02,2,1,290041,111361,14.362244844436646,1
graph02,2,1,186727,72257,6.134315252304077,1
graph02,2,1,199304,76961,6.71186375617981,1
graph02,2,1,320377,122961,17.274770736694336,1
graph02,2,1,355755,136417,21.440836906433105,1
graph02,2,1,354551,135985,21.343992948532104,1
graph02,2,1,249056,96049,10.424748659133911,1
graph02,2,1,249950,96225,10.494177341461182,1
graph02,2,1,284297,109249,13.673192739486694,1
graph02,2,1,338734,129905,19.45071816444397,1
graph02,2,1,367770,140929,22.955652475357056,1
graph02,2,1,370164,141809,23.29703140258789,1
graph02,2,1,336522,129153,19.174679279327393,1
graph02,2,1,271376,104257,12.586182117462158,1
graph02,2,1,412859,158065,29.190717697143555,1
graph02,2,1,285742,109681,13.987653255462646,1
graph02,2,1,275328,105777,12.918792724609375,1
graph02,2,1,329659,126593,18.54555916786194,1
graph02,2,1,281729,108321,13.5387122631073,1
graph02,2,1,238125,91793,9.735720872879028,1
graph02,2,1,221672,85409,8.431922197341919,1
graph02,2,1,285492,109713,14.00904631614685,1
graph02,2,1,296269,113761,15.0960214138031,1
graph02,2,1,369528,141553,23.609668254852295,1
graph02,2,1,254200,97825,11.105785369873047,1
graph02,2,1,372161,142609,23.890357732772827,1
graph02,2,1,238868,92001,9.813413143157959,1
graph02,2,1,252444,97249,10.95901870727539,1
graph02,2,1,255053,98257,11.158475160598755,1
graph02,2,1,211667,81649,7.7156689167022705,1
graph02,2,1,407099,156017,28.574804067611694,1
graph02,2,1,291654,112081,14.606909036636353,1
graph02,2,1,188107,72785,6.0599658489227295,1
graph02,2,1,336990,129329,19.56917428970337,1
graph02,2,1,404595,154865,28.37811541557312,1
graph02,2,1,138559,53841,3.327751398086548,1
graph02,2,1,187547,72529,6.084686279296875,1
graph02,2,1,322621,123825,17.87821316719055,1
graph02,2,1,152607,59265,4.034535884857178,1
graph02,2,1,169049,65585,4.919817209243774,1
graph02,2,1,262320,100961,11.708146810531616,1
graph02,2,1,256109,98625,11.239727258682251,1
graph02,2,1,358245,137409,21.948792695999146,1
graph02,2,1,284793,109425,13.834640741348267,1
graph02,2,1,163699,63553,4.580437660217285,1
graph02,2,1,193395,74753,6.364693641662598,1
graph02,2,1,250374,96289,10.764899253845215,1
graph02,2,1,262467,101025,11.726303339004517,1
graph02,2,1,169910,65857,4.916630268096924,1
graph02,2,1,226323,87249,8.737505912780762,1
graph02,2,1,352948,135281,21.14150071144104,1
graph02,2,1,378417,145073,24.34902596473694,1
graph02,2,1,151902,59025,3.908611297607422,1
graph02,2,1,191352,74033,6.193374395370483,1
graph02,2,1,380429,145697,24.573427200317383,1
graph02,2,1,270566,104097,12.570430755615234,1
graph02,2,1,336688,129121,19.259697437286377,1
graph02,2,1,384930,147505,25.37139916419983,1
graph02,2,1,320837,123073,17.548560619354248,1
