Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph03,2,1,239264,201601,0.025314807891845703,2
graph03,2,1,196048,165265,0.021496295928955078,2
graph03,2,1,238080,200705,0.024359941482543945,2
graph03,2,1,410704,346177,0.04363560676574707,2
graph03,2,1,214464,180753,0.023924827575683594,2
graph03,2,1,294576,248097,0.029849767684936523,2
graph03,2,1,291040,245265,0.029905080795288086,2
graph03,2,1,340400,286753,0.03468179702758789,2
graph03,2,1,244288,205921,0.024949312210083008,2
graph03,2,1,307024,258801,0.03127479553222656,2
graph03,2,1,412800,347937,0.04235434532165527,2
graph03,2,1,359184,302737,0.03656792640686035,2
graph03,2,1,244736,206145,0.025000333786010742,2
graph03,2,1,351328,296065,0.03546571731567383,2
graph03,2,1,138496,116801,0.014255762100219727,2
graph03,2,1,248992,209857,0.025356769561767578,2
graph03,2,1,229888,193697,0.023506879806518555,2
graph03,2,1,306704,258465,0.031314849853515625,2
graph03,2,1,245360,206769,0.02503657341003418,2
graph03,2,1,233424,196673,0.023984670639038086,2
graph03,2,1,355648,299793,0.035776615142822266,2
graph03,2,1,341408,287665,0.03562307357788086,2
graph03,2,1,403680,340161,0.04275655746459961,2
graph03,2,1,360944,304177,0.036728620529174805,2
graph03,2,1,398128,335553,0.04131770133972168,2
graph03,2,1,317344,267329,0.03199291229248047,2
graph03,2,1,230160,194017,0.023448467254638672,2
graph03,2,1,228000,192193,0.023354053497314453,2
graph03,2,1,314416,264993,0.03165555000305176,2
graph03,2,1,273600,230545,0.027735471725463867,2
graph03,2,1,403424,339905,0.04149460792541504,2
graph03,2,1,172464,145281,0.01768207550048828,2
graph03,2,1,146352,123329,0.01499176025390625,2
graph03,2,1,299024,252017,0.02997756004333496,2
graph03,2,1,170112,143361,0.017931222915649414,2
graph03,2,1,211744,178481,0.021674394607543945,2
graph03,2,1,350528,295361,0.03506112098693848,2
graph03,2,1,346256,291873,0.03526616096496582,2
graph03,2,1,385456,324833,0.03949284553527832,2
graph03,2,1,287552,242337,0.02935194969177246,2
graph03,2,1,194256,163697,0.01973128318786621,2
graph03,2,1,290064,244401,0.029441118240356445,2
graph03,2,1,186736,157361,0.019088268280029297,2
graph03,2,1,199328,167937,0.020541667938232422,2
graph03,2,1,320384,270017,0.03193163871765137,2
graph03,2,1,355776,299697,0.036113739013671875,2
graph03,2,1,354560,298913,0.03522086143493652,2
graph03,2,1,249072,209937,0.02488231658935547,2
graph03,2,1,249952,210625,0.025348186492919922,2
graph03,2,1,284320,239649,0.028629779815673828,2
graph03,2,1,338752,285521,0.03473091125488281,2
graph03,2,1,367792,309937,0.037070274353027344,2
graph03,2,1,370176,311825,0.03732442855834961,2
graph03,2,1,336544,283553,0.0339360237121582,2
graph03,2,1,271392,228689,0.027749061584472656,2
graph03,2,1,412864,347969,0.0415349006652832,2
graph03,2,1,285744,240705,0.028688907623291016,2
graph03,2,1,275344,232017,0.028521060943603516,2
graph03,2,1,329680,277905,0.03310084342956543,2
graph03,2,1,281744,237409,0.028688669204711914,2
graph03,2,1,238144,200801,0.024116992950439453,2
graph03,2,1,221680,186769,0.02264237403869629,2
graph03,2,1,285520,240689,0.028684377670288086,2
graph03,2,1,296272,249649,0.029456138610839844,2
graph03,2,1,369536,311377,0.037285804748535156,2
graph03,2,1,254224,214129,0.025759220123291016,2
graph03,2,1,372176,313601,0.0373079776763916,2
graph03,2,1,238880,201313,0.024384260177612305,2
graph03,2,1,252448,212817,0.026096343994140625,2
graph03,2,1,255056,215089,0.026030540466308594,2
graph03,2,1,211680,178465,0.02165389060974121,2
graph03,2,1,407104,343153,0.04278731346130371,2
graph03,2,1,291664,245793,0.029319047927856445,2
graph03,2,1,188128,158545,0.01909470558166504,2
graph03,2,1,337008,284017,0.03416323661804199,2
graph03,2,1,404608,341009,0.04207658767700195,2
graph03,2,1,138576,116753,0.014558076858520508,2
graph03,2,1,187568,158113,0.01969289779663086,2
graph03,2,1,322624,271905,0.03295588493347168,2
graph03,2,1,152624,128657,0.0159761905670166,2
graph03,2,1,169072,142433,0.017646074295043945,2
graph03,2,1,262336,221089,0.02645564079284668,2
graph03,2,1,256128,215953,0.02625894546508789,2
graph03,2,1,358256,301969,0.03649640083312988,2
graph03,2,1,284816,240049,0.028926372528076172,2
graph03,2,1,163728,137921,0.016385555267333984,2
graph03,2,1,193408,163041,0.019515275955200195,2
graph03,2,1,250384,211041,0.025448322296142578,2
graph03,2,1,262480,221249,0.02678966522216797,2
graph03,2,1,169920,143201,0.017833709716796875,2
graph03,2,1,226336,190705,0.02275395393371582,2
graph03,2,1,352960,297505,0.03536581993103027,2
graph03,2,1,378432,318961,0.03757429122924805,2
graph03,2,1,151920,128001,0.015740633010864258,2
graph03,2,1,191360,161297,0.019588708877563477,2
graph03,2,1,380448,320673,0.03874397277832031,2
graph03,2,1,270576,228033,0.027326345443725586,2
graph03,2,1,336704,283697,0.03403425216674805,2
graph03,2,1,384944,324433,0.0387117862701416,2
graph03,2,1,320848,270497,0.03238391876220703,2
