Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph06,2,1,239264,239265,20.20018696784973,5
graph06,2,1,196048,196049,13.56433892250061,5
graph06,2,1,238080,238065,22.378865718841553,5
graph06,2,1,410704,410689,60.3446409702301,5
graph06,2,1,214464,214449,16.09657621383667,5
graph06,2,1,294576,294577,30.224376678466797,5
graph06,2,1,291040,291041,29.17812943458557,5
graph06,2,1,340400,340401,39.461283683776855,5
graph06,2,1,244288,244289,20.243617057800293,5
graph06,2,1,307024,307025,32.175701379776,5
graph06,2,1,412800,412785,57.933292865753174,5
graph06,2,1,359184,359185,44.23250675201416,5
graph06,2,1,244736,244721,20.406254529953003,5
graph06,2,1,351328,351313,42.252206325531006,5
graph06,2,1,138496,138497,6.502677917480469,5
graph06,2,1,248992,248993,20.988630056381226,5
graph06,2,1,229888,229889,18.041747331619263,5
graph06,2,1,306704,306705,32.11536121368408,5
graph06,2,1,245360,245361,20.626927614212036,5
graph06,2,1,233424,233425,18.525035858154297,5
graph06,2,1,355648,355649,43.42821383476257,5
graph06,2,1,341408,341409,41.89189887046814,5
graph06,2,1,403680,403681,56.47526025772095,5
graph06,2,1,360944,360945,45.747880697250366,5
graph06,2,1,398128,398113,56.84585189819336,5
graph06,2,1,317344,317345,34.16913914680481,5
graph06,2,1,230160,230161,18.994972467422485,5
graph06,2,1,228000,228001,17.623464584350586,5
graph06,2,1,314416,314417,33.79965043067932,5
graph06,2,1,273600,273601,25.57384157180786,5
graph06,2,1,403424,403425,55.45334529876709,5
graph06,2,1,172464,172465,10.174934387207031,5
graph06,2,1,146352,146337,7.301916122436523,5
graph06,2,1,299024,299025,30.300055265426636,5
graph06,2,1,170112,170113,9.788800716400146,5
graph06,2,1,211744,211745,15.193788051605225,5
graph06,2,1,350528,350529,41.75288653373718,5
graph06,2,1,346256,346257,40.869969844818115,5
graph06,2,1,385456,385457,50.651097774505615,5
graph06,2,1,287552,287553,28.27167797088623,5
graph06,2,1,194256,194241,12.745318174362183,5
graph06,2,1,290064,290049,28.496412754058838,5
graph06,2,1,186736,186753,11.80045485496521,5
graph06,2,1,199328,199313,13.460951805114746,5
graph06,2,1,320384,320385,34.3524169921875,5
graph06,2,1,355776,355761,42.95372200012207,5
graph06,2,1,354560,354561,42.51959848403931,5
graph06,2,1,249072,249073,20.921587467193604,5
graph06,2,1,249952,249969,21.108160972595215,5
graph06,2,1,284320,284305,27.420493364334106,5
graph06,2,1,338752,338753,38.914971113204956,5
graph06,2,1,367792,367777,46.252052783966064,5
graph06,2,1,370176,370177,46.73155879974365,5
graph06,2,1,336544,336529,38.50078463554382,5
graph06,2,1,271392,271393,25.008028507232666,5
graph06,2,1,412864,412881,58.80198407173157,5
graph06,2,1,285744,285761,27.995399236679077,5
graph06,2,1,275344,275345,25.773170709609985,5
graph06,2,1,329680,329665,37.21537208557129,5
graph06,2,1,281744,281745,27.222163915634155,5
graph06,2,1,238144,238129,19.382874488830566,5
graph06,2,1,221680,221681,16.795004844665527,5
graph06,2,1,285520,285505,27.821711778640747,5
graph06,2,1,296272,296289,30.248706579208374,5
graph06,2,1,369536,369537,47.30312633514404,5
graph06,2,1,254224,254209,22.1498441696167,5
graph06,2,1,372176,372177,47.729087114334106,5
graph06,2,1,238880,238881,19.714639902114868,5
graph06,2,1,252448,252449,21.74941110610962,5
graph06,2,1,255056,255057,22.18854260444641,5
graph06,2,1,211680,211681,15.286859512329102,5
graph06,2,1,407104,407121,57.55704593658447,5
graph06,2,1,291664,291665,29.287152767181396,5
graph06,2,1,188128,188113,12.115835905075073,5
graph06,2,1,337008,337009,39.23697805404663,5
graph06,2,1,404608,404609,56.308578968048096,5
graph06,2,1,138576,138577,6.590335845947266,5
graph06,2,1,187568,187553,12.145508766174316,5
graph06,2,1,322624,322641,35.940086126327515,5
graph06,2,1,152624,152625,7.969681739807129,5
graph06,2,1,169072,169057,9.72434139251709,5
graph06,2,1,262336,262337,23.379255294799805,5
graph06,2,1,256128,256129,22.43937659263611,5
graph06,2,1,358256,358257,43.9981734752655,5
graph06,2,1,284816,284801,27.719667196273804,5
graph06,2,1,163728,163713,9.126250267028809,5
graph06,2,1,193408,193409,12.626628160476685,5
graph06,2,1,250384,250385,21.179343700408936,5
graph06,2,1,262480,262481,23.499773740768433,5
graph06,2,1,169920,169921,9.748758554458618,5
graph06,2,1,226336,226337,17.562719345092773,5
graph06,2,1,352960,352961,43.05825972557068,5
graph06,2,1,378432,378433,48.56581211090088,5
graph06,2,1,151920,151921,7.817793607711792,5
graph06,2,1,191360,191361,12.439889907836914,5
graph06,2,1,380448,380449,49.09485673904419,5
graph06,2,1,270576,270577,25.017455577850342,5
graph06,2,1,336704,336705,38.66624164581299,5
graph06,2,1,384944,384945,50.82782173156738,5
graph06,2,1,320848,320849,35.9065523147583,5
