Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph09,1,1,119607,50193,0.04282331466674805,8
graph09,1,1,98027,41345,0.033568620681762695,8
graph09,1,1,119031,49953,0.04549574851989746,8
graph09,1,1,205298,85329,0.07421469688415527,8
graph09,1,1,107253,45137,0.035604238510131836,8
graph09,1,1,147338,61617,0.05123448371887207,8
graph09,1,1,145521,60881,0.05068707466125488,8
graph09,1,1,170185,70945,0.06040000915527344,8
graph09,1,1,122108,51137,0.04174208641052246,8
graph09,1,1,153483,64097,0.0536649227142334,8
graph09,1,1,206339,85777,0.07427406311035156,8
graph09,1,1,179529,74753,0.06344747543334961,8
graph09,1,1,122337,51329,0.04152703285217285,8
graph09,1,1,175667,73153,0.06116819381713867,8
graph09,1,1,69223,29473,0.022037744522094727,8
graph09,1,1,124500,52145,0.042989492416381836,8
graph09,1,1,114924,48193,0.03919696807861328,8
graph09,1,1,153338,64049,0.053983211517333984,8
graph09,1,1,122679,51489,0.041658878326416016,8
graph09,1,1,116727,48993,0.03980541229248047,8
graph09,1,1,177806,74049,0.0632638931274414,8
graph09,1,1,170721,71105,0.06178879737854004,8
graph09,1,1,201852,83969,0.07179474830627441,8
graph09,1,1,180460,75185,0.06543421745300293,8
graph09,1,1,199043,82705,0.07211065292358398,8
graph09,1,1,158654,66129,0.05515408515930176,8
graph09,1,1,115105,48289,0.040062665939331055,8
graph09,1,1,113962,47857,0.038756370544433594,8
graph09,1,1,157224,65521,0.05512261390686035,8
graph09,1,1,136799,57281,0.047705650329589844,8
graph09,1,1,201688,83889,0.07203364372253418,8
graph09,1,1,86207,36433,0.028461456298828125,8
graph09,1,1,73170,31153,0.023214340209960938,8
graph09,1,1,149522,62465,0.05186104774475098,8
graph09,1,1,85059,35985,0.0275421142578125,8
graph09,1,1,105877,44529,0.03542470932006836,8
graph09,1,1,175258,72977,0.06156587600708008,8
graph09,1,1,173103,72065,0.06154513359069824,8
graph09,1,1,192755,80289,0.0679166316986084,8
graph09,1,1,143779,60177,0.05041360855102539,8
graph09,1,1,97141,40961,0.032137393951416016,8
graph09,1,1,145010,60577,0.05008864402770996,8
graph09,1,1,93415,39425,0.030963897705078125,8
graph09,1,1,99634,41873,0.03295183181762695,8
graph09,1,1,160208,66865,0.05475950241088867,8
graph09,1,1,177892,74017,0.06224799156188965,8
graph09,1,1,177275,73825,0.06156420707702637,8
graph09,1,1,124527,52209,0.04187321662902832,8
graph09,1,1,124942,52385,0.042566776275634766,8
graph09,1,1,142194,59441,0.04931783676147461,8
graph09,1,1,169368,70657,0.06033658981323242,8
graph09,1,1,183929,76577,0.06452488899230957,8
graph09,1,1,185048,76945,0.06632828712463379,8
graph09,1,1,168297,70241,0.06005549430847168,8
graph09,1,1,135669,56769,0.047250986099243164,8
graph09,1,1,206448,85809,0.07404518127441406,8
graph09,1,1,142863,59633,0.04957246780395508,8
graph09,1,1,137667,57665,0.04766583442687988,8
graph09,1,1,164834,68785,0.05673098564147949,8
graph09,1,1,140888,58881,0.0483548641204834,8
graph09,1,1,119049,49905,0.040891170501708984,8
graph09,1,1,110845,46577,0.037731170654296875,8
graph09,1,1,142722,59697,0.049904823303222656,8
graph09,1,1,148112,61809,0.05161643028259277,8
graph09,1,1,184750,76817,0.06586575508117676,8
graph09,1,1,127105,53217,0.0435948371887207,8
graph09,1,1,186046,77409,0.06545710563659668,8
graph09,1,1,119446,50113,0.04125833511352539,8
graph09,1,1,126158,52865,0.04383349418640137,8
graph09,1,1,127519,53537,0.04393482208251953,8
graph09,1,1,105834,44513,0.036279916763305664,8
graph09,1,1,203500,84497,0.07326984405517578,8
graph09,1,1,145832,60929,0.050781965255737305,8
graph09,1,1,94074,39745,0.03131246566772461,8
graph09,1,1,168469,70273,0.05991196632385254,8
graph09,1,1,202272,84113,0.07389497756958008,8
graph09,1,1,69276,29537,0.02132415771484375,8
graph09,1,1,93761,39553,0.031119585037231445,8
graph09,1,1,161296,67313,0.056665897369384766,8
graph09,1,1,76315,32449,0.02470850944519043,8
graph09,1,1,84497,35745,0.027672767639160156,8
graph09,1,1,131183,54977,0.04482436180114746,8
graph09,1,1,128075,53633,0.04357028007507324,8
graph09,1,1,179112,74497,0.06446313858032227,8
graph09,1,1,142374,59521,0.04883623123168945,8
graph09,1,1,81826,34753,0.0263822078704834,8
graph09,1,1,96670,40817,0.03258967399597168,8
graph09,1,1,125176,52433,0.04286503791809082,8
graph09,1,1,131251,54881,0.04511213302612305,8
graph09,1,1,84983,36017,0.027529001235961914,8
graph09,1,1,113161,47553,0.038816213607788086,8
graph09,1,1,176432,73393,0.06254291534423828,8
graph09,1,1,189234,78801,0.06741809844970703,8
graph09,1,1,75995,32257,0.02384805679321289,8
graph09,1,1,95678,40321,0.03123950958251953,8
graph09,1,1,190230,79089,0.0665283203125,8
graph09,1,1,135276,56577,0.04811429977416992,8
graph09,1,1,168371,70177,0.0595400333404541,8
graph09,1,1,192440,80001,0.06787490844726562,8
graph09,1,1,160366,66929,0.055204153060913086,8
