Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph05,2,1,239264,76657,19.98099446296692,4
graph05,2,1,196048,64689,14.000681161880493,4
graph05,2,1,238080,76529,20.310848712921143,4
graph05,2,1,410704,120721,60.54746866226196,4
graph05,2,1,214464,69761,15.922327756881714,4
graph05,2,1,294576,91409,29.77916193008423,4
graph05,2,1,291040,90417,29.02495312690735,4
graph05,2,1,340400,103169,40.247283935546875,4
graph05,2,1,244288,78161,20.22846269607544,4
graph05,2,1,307024,94641,32.33653736114502,4
graph05,2,1,412800,121121,58.448872089385986,4
graph05,2,1,359184,107761,44.43873047828674,4
graph05,2,1,244736,78241,20.339927434921265,4
graph05,2,1,351328,105633,42.386988401412964,4
graph05,2,1,138496,47857,6.525573253631592,4
graph05,2,1,248992,79537,21.078017950057983,4
graph05,2,1,229888,74113,17.95974326133728,4
graph05,2,1,306704,94353,32.16123819351196,4
graph05,2,1,245360,78449,20.71632480621338,4
graph05,2,1,233424,74993,18.59344506263733,4
graph05,2,1,355648,107009,43.548539876937866,4
graph05,2,1,341408,103489,41.09862470626831,4
graph05,2,1,403680,118657,57.91760492324829,4
graph05,2,1,360944,108209,44.8068950176239,4
graph05,2,1,398128,117505,58.27022957801819,4
graph05,2,1,317344,97089,34.91713094711304,4
graph05,2,1,230160,74385,18.19822883605957,4
graph05,2,1,228000,73633,17.6660418510437,4
graph05,2,1,314416,96481,33.635563373565674,4
graph05,2,1,273600,85985,25.498221158981323,4
graph05,2,1,403424,119105,55.55357313156128,4
graph05,2,1,172464,57809,10.19522738456726,4
graph05,2,1,146352,50193,7.368292570114136,4
graph05,2,1,299024,92401,30.605278968811035,4
graph05,2,1,170112,57377,9.814867973327637,4
graph05,2,1,211744,69281,15.388867616653442,4
graph05,2,1,350528,105841,41.84715914726257,4
graph05,2,1,346256,104737,41.35690999031067,4
graph05,2,1,385456,114193,51.09532332420349,4
graph05,2,1,287552,89457,28.176562309265137,4
graph05,2,1,194256,64385,12.92715311050415,4
graph05,2,1,290064,90321,28.88175344467163,4
graph05,2,1,186736,61841,11.797111749649048,4
graph05,2,1,199328,65617,13.378432512283325,4
graph05,2,1,320384,98225,34.763360023498535,4
graph05,2,1,355776,106641,42.8434624671936,4
graph05,2,1,354560,106353,42.38039970397949,4
graph05,2,1,249072,79713,20.987864017486572,4
graph05,2,1,249952,79809,20.983306884765625,4
graph05,2,1,284320,88577,27.49844741821289,4
graph05,2,1,338752,102673,39.18505525588989,4
graph05,2,1,367792,109681,45.92340445518494,4
graph05,2,1,370176,110273,46.85282874107361,4
graph05,2,1,336544,102193,38.326632022857666,4
graph05,2,1,271392,85425,25.058971643447876,4
graph05,2,1,412864,121473,58.577155351638794,4
graph05,2,1,285744,89041,28.0524423122406,4
graph05,2,1,275344,86321,25.76701068878174,4
graph05,2,1,329680,100449,37.31552457809448,4
graph05,2,1,281744,87985,27.138871669769287,4
graph05,2,1,238144,76513,19.410224199295044,4
graph05,2,1,221680,71777,16.81389331817627,4
graph05,2,1,285520,89169,27.965662956237793,4
graph05,2,1,296272,91633,30.21328639984131,4
graph05,2,1,369536,109969,47.10908031463623,4
graph05,2,1,254224,80833,22.458823680877686,4
graph05,2,1,372176,111073,47.9472918510437,4
graph05,2,1,238880,76833,19.57960295677185,4
graph05,2,1,252448,80145,22.027369737625122,4
graph05,2,1,255056,80961,22.283648014068604,4
graph05,2,1,211680,69249,15.506940126419067,4
graph05,2,1,407104,119873,57.477379322052,4
graph05,2,1,291664,90257,29.46362066268921,4
graph05,2,1,188128,62593,12.21382999420166,4
graph05,2,1,337008,102401,39.14087128639221,4
graph05,2,1,404608,119345,56.93114352226257,4
graph05,2,1,138576,47761,6.638482332229614,4
graph05,2,1,187568,62225,12.185714960098267,4
graph05,2,1,322624,98657,36.06705021858215,4
graph05,2,1,152624,51905,8.038936853408813,4
graph05,2,1,169072,57169,9.843158483505249,4
graph05,2,1,262336,82897,23.473618507385254,4
graph05,2,1,256128,81089,22.34157919883728,4
graph05,2,1,358256,107569,43.842705726623535,4
graph05,2,1,284816,88737,27.839049339294434,4
graph05,2,1,163728,55281,9.174455165863037,4
graph05,2,1,193408,64001,12.689676761627197,4
graph05,2,1,250384,79537,21.384296655654907,4
graph05,2,1,262480,82801,23.542158126831055,4
graph05,2,1,169920,57137,9.824475049972534,4
graph05,2,1,226336,73105,17.58475947380066,4
graph05,2,1,352960,106401,42.94358706474304,4
graph05,2,1,378432,112305,48.68110799789429,4
graph05,2,1,151920,51953,7.7928760051727295,4
graph05,2,1,191360,63537,12.484701871871948,4
graph05,2,1,380448,112721,49.1138060092926,4
graph05,2,1,270576,85153,25.105730772018433,4
graph05,2,1,336704,102337,38.52427005767822,4
graph05,2,1,384944,114065,51.33639979362488,4
graph05,2,1,320848,98305,35.08786392211914,4
