Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph05,2,1,239264,76657,21.992536067962646,4
graph05,2,1,196048,64689,14.774813413619995,4
graph05,2,1,238080,76529,21.830199718475342,4
graph05,2,1,410704,120737,62.47465133666992,4
graph05,2,1,214464,69745,17.29487681388855,4
graph05,2,1,294576,91409,33.559428215026855,4
graph05,2,1,291040,90433,34.212886571884155,4
graph05,2,1,340400,103169,43.222570180892944,4
graph05,2,1,244288,78161,21.747316598892212,4
graph05,2,1,307024,94641,35.70658779144287,4
graph05,2,1,412800,121121,60.515801191329956,4
graph05,2,1,359184,107761,45.816914319992065,4
graph05,2,1,244736,78241,21.88234233856201,4
graph05,2,1,351328,105633,43.48180556297302,4
graph05,2,1,138496,47857,7.713793992996216,4
graph05,2,1,248992,79537,24.020193338394165,4
graph05,2,1,229888,74113,22.361440181732178,4
graph05,2,1,306704,94353,36.79907965660095,4
graph05,2,1,245360,78449,24.022127866744995,4
graph05,2,1,233424,74993,19.82263207435608,4
graph05,2,1,355648,107009,45.32010507583618,4
graph05,2,1,341408,103489,42.39720845222473,4
graph05,2,1,403680,118641,59.110228300094604,4
graph05,2,1,360944,108209,47.34367537498474,4
graph05,2,1,398128,117505,57.050602197647095,4
graph05,2,1,317344,97089,37.06654405593872,4
graph05,2,1,230160,74385,22.343344926834106,4
graph05,2,1,228000,73633,18.866072416305542,4
graph05,2,1,314416,96481,35.421186208724976,4
graph05,2,1,273600,85985,29.970677375793457,4
graph05,2,1,403424,119105,57.36622500419617,4
graph05,2,1,172464,57809,12.270177125930786,4
graph05,2,1,146352,50193,8.47456955909729,4
graph05,2,1,299024,92401,31.837950706481934,4
graph05,2,1,170112,57377,10.969174861907959,4
graph05,2,1,211744,69297,17.55725646018982,4
graph05,2,1,350528,105857,46.4795036315918,4
graph05,2,1,346256,104721,43.90051770210266,4
graph05,2,1,385456,114193,55.67320227622986,4
graph05,2,1,287552,89457,32.541014671325684,4
graph05,2,1,194256,64385,16.9753680229187,4
graph05,2,1,290064,90321,32.84420871734619,4
graph05,2,1,186736,61841,16.145519018173218,4
graph05,2,1,199328,65617,15.115447998046875,4
graph05,2,1,320384,98225,39.45923852920532,4
graph05,2,1,355776,106641,46.629568576812744,4
graph05,2,1,354560,106337,44.76202201843262,4
graph05,2,1,249072,79697,22.505863904953003,4
graph05,2,1,249952,79809,25.67301917076111,4
graph05,2,1,284320,88577,32.081202030181885,4
graph05,2,1,338752,102657,41.607627153396606,4
graph05,2,1,367792,109681,49.8424072265625,4
graph05,2,1,370176,110257,48.59352493286133,4
graph05,2,1,336544,102209,40.28287196159363,4
graph05,2,1,271392,85425,28.56359338760376,4
graph05,2,1,412864,121473,59.98473501205444,4
graph05,2,1,285744,89041,30.32092547416687,4
graph05,2,1,275344,86321,27.885859966278076,4
graph05,2,1,329680,100449,38.91288447380066,4
graph05,2,1,281744,87985,28.489030838012695,4
graph05,2,1,238144,76513,20.7835111618042,4
graph05,2,1,221680,71761,18.206554412841797,4
graph05,2,1,285520,89153,32.34805607795715,4
graph05,2,1,296272,91649,33.545209646224976,4
graph05,2,1,369536,109969,49.574483156204224,4
graph05,2,1,254224,80833,25.331668853759766,4
graph05,2,1,372176,111073,49.75796580314636,4
graph05,2,1,238880,76833,22.83444595336914,4
graph05,2,1,252448,80145,23.945463180541992,4
graph05,2,1,255056,80961,25.470113039016724,4
graph05,2,1,211680,69265,16.410561084747314,4
graph05,2,1,407104,119873,61.83146834373474,4
graph05,2,1,291664,90257,33.71498703956604,4
graph05,2,1,188128,62593,15.405897378921509,4
graph05,2,1,337008,102401,42.5625741481781,4
graph05,2,1,404608,119345,59.58588528633118,4
graph05,2,1,138576,47777,7.7436254024505615,4
graph05,2,1,187568,62209,15.289141654968262,4
graph05,2,1,322624,98657,38.29182147979736,4
graph05,2,1,152624,51921,10.112781047821045,4
graph05,2,1,169072,57169,12.011154890060425,4
graph05,2,1,262336,82897,24.618776321411133,4
graph05,2,1,256128,81089,26.61732769012451,4
graph05,2,1,358256,107569,46.93966746330261,4
graph05,2,1,284816,88737,29.883434772491455,4
graph05,2,1,163728,55281,12.336238145828247,4
graph05,2,1,193408,64001,14.272264003753662,4
graph05,2,1,250384,79553,24.11436700820923,4
graph05,2,1,262480,82801,27.286990880966187,4
graph05,2,1,169920,57137,12.081069707870483,4
graph05,2,1,226336,73105,21.917915105819702,4
graph05,2,1,352960,106385,46.76783347129822,4
graph05,2,1,378432,112305,52.75074481964111,4
graph05,2,1,151920,51953,11.141160249710083,4
graph05,2,1,191360,63537,13.971611499786377,4
graph05,2,1,380448,112721,52.0136935710907,4
graph05,2,1,270576,85153,28.24293851852417,4
graph05,2,1,336704,102353,40.36398410797119,4
graph05,2,1,384944,114049,53.850454330444336,4
graph05,2,1,320848,98305,39.784632205963135,4
