Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph07,2,1,239253,108834,0.03514409065246582,6
graph07,2,1,196034,89482,0.028448104858398438,6
graph07,2,1,238059,108389,0.03463292121887207,6
graph07,2,1,410677,186244,0.05993986129760742,6
graph07,2,1,214444,97836,0.03150796890258789,6
graph07,2,1,294569,133765,0.04256796836853027,6
graph07,2,1,291024,132228,0.0427250862121582,6
graph07,2,1,340388,154306,0.04966115951538086,6
graph07,2,1,244278,111087,0.035720109939575195,6
graph07,2,1,307018,139440,0.04430413246154785,6
graph07,2,1,412776,187045,0.06041407585144043,6
graph07,2,1,359173,162925,0.05188608169555664,6
graph07,2,1,244709,111318,0.03671073913574219,6
graph07,2,1,351300,159317,0.05233001708984375,6
graph07,2,1,138484,63592,0.019930124282836914,6
graph07,2,1,248975,113280,0.03591108322143555,6
graph07,2,1,229874,104661,0.03327631950378418,6
graph07,2,1,306687,139166,0.045162200927734375,6
graph07,2,1,245343,111566,0.03507184982299805,6
graph07,2,1,233414,106310,0.03339695930480957,6
graph07,2,1,355631,161367,0.05121803283691406,6
graph07,2,1,341391,154931,0.04939579963684082,6
graph07,2,1,403674,183125,0.05879998207092285,6
graph07,2,1,360936,163694,0.05235695838928223,6
graph07,2,1,398102,180348,0.05867290496826172,6
graph07,2,1,317333,144033,0.04628896713256836,6
graph07,2,1,230145,104828,0.03309798240661621,6
graph07,2,1,227990,103958,0.033202171325683594,6
graph07,2,1,314394,142595,0.04576587677001953,6
graph07,2,1,273595,124390,0.039646148681640625,6
graph07,2,1,403412,182680,0.058635711669921875,6
graph07,2,1,172451,78858,0.02598404884338379,6
graph07,2,1,146323,67193,0.021038055419921875,6
graph07,2,1,299009,135823,0.043128013610839844,6
graph07,2,1,170094,77827,0.024240732192993164,6
graph07,2,1,211728,96538,0.030488014221191406,6
graph07,2,1,350517,158985,0.050776004791259766,6
graph07,2,1,346243,157145,0.05195188522338867,6
graph07,2,1,385433,174776,0.05591702461242676,6
graph07,2,1,287534,130728,0.04133868217468262,6
graph07,2,1,194237,88632,0.027658939361572266,6
graph07,2,1,290041,131828,0.04179668426513672,6
graph07,2,1,186727,85236,0.02664923667907715,6
graph07,2,1,199304,90944,0.0283811092376709,6
graph07,2,1,320377,145416,0.04627823829650879,6
graph07,2,1,355755,161324,0.05150413513183594,6
graph07,2,1,354551,161006,0.05180215835571289,6
graph07,2,1,249056,113327,0.036134958267211914,6
graph07,2,1,249950,113793,0.03613591194152832,6
graph07,2,1,284297,129169,0.042150020599365234,6
graph07,2,1,338734,153721,0.05009102821350098,6
graph07,2,1,367770,166773,0.05320310592651367,6
graph07,2,1,370164,167638,0.05408596992492676,6
graph07,2,1,336522,152646,0.048496246337890625,6
graph07,2,1,271376,123395,0.03905773162841797,6
graph07,2,1,412859,187120,0.059771060943603516,6
graph07,2,1,285742,129809,0.042266845703125,6
graph07,2,1,275328,125091,0.040389060974121094,6
graph07,2,1,329659,149706,0.04781317710876465,6
graph07,2,1,281729,128114,0.04113602638244629,6
graph07,2,1,238125,108567,0.035386085510253906,6
graph07,2,1,221672,100986,0.03210711479187012,6
graph07,2,1,285492,129665,0.0414881706237793,6
graph07,2,1,296269,134488,0.04321599006652832,6
graph07,2,1,369528,167613,0.05357098579406738,6
graph07,2,1,254200,115468,0.03719592094421387,6
graph07,2,1,372161,168702,0.0539858341217041,6
graph07,2,1,238868,108766,0.034436941146850586,6
graph07,2,1,252444,114789,0.03647780418395996,6
graph07,2,1,255053,116068,0.03708219528198242,6
graph07,2,1,211667,96441,0.03062891960144043,6
graph07,2,1,407099,184555,0.05922198295593262,6
graph07,2,1,291654,132584,0.04284977912902832,6
graph07,2,1,188107,85868,0.027722835540771484,6
graph07,2,1,336990,152859,0.048638105392456055,6
graph07,2,1,404595,183491,0.058569908142089844,6
graph07,2,1,138559,63575,0.019669055938720703,6
graph07,2,1,187547,85647,0.02666616439819336,6
graph07,2,1,322621,146518,0.04653215408325195,6
graph07,2,1,152607,69877,0.021603822708129883,6
graph07,2,1,169049,77265,0.024005889892578125,6
graph07,2,1,262320,119261,0.03767275810241699,6
graph07,2,1,256109,116587,0.036740779876708984,6
graph07,2,1,358245,162638,0.05229330062866211,6
graph07,2,1,284793,129390,0.04092597961425781,6
graph07,2,1,163699,74868,0.023552894592285156,6
graph07,2,1,193395,88274,0.02855682373046875,6
graph07,2,1,250374,113893,0.03585410118103027,6
graph07,2,1,262467,119465,0.0376889705657959,6
graph07,2,1,169910,77732,0.024255037307739258,6
graph07,2,1,226323,103137,0.03251004219055176,6
graph07,2,1,352948,160131,0.05152106285095215,6
graph07,2,1,378417,171516,0.05461716651916504,6
graph07,2,1,151902,69588,0.022637128829956055,6
graph07,2,1,191352,87316,0.027200937271118164,6
graph07,2,1,380429,172484,0.05515313148498535,6
graph07,2,1,270566,123119,0.03908514976501465,6
graph07,2,1,336688,152914,0.04871726036071777,6
graph07,2,1,384930,174560,0.05675220489501953,6
graph07,2,1,320837,145710,0.046590328216552734,6
