Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph12,3,1,358912,331233,0.0252840518951416,11
graph12,3,1,294000,271409,0.02055191993713379,11
graph12,3,1,357120,329665,0.025079011917114258,11
graph12,3,1,616000,568705,0.04218006134033203,11
graph12,3,1,321648,296881,0.022348880767822266,11
graph12,3,1,441888,407665,0.030592679977416992,11
graph12,3,1,436608,402993,0.03083205223083496,11
graph12,3,1,510720,471297,0.03459286689758301,11
graph12,3,1,366416,338225,0.0254671573638916,11
graph12,3,1,460432,425105,0.03147172927856445,11
graph12,3,1,619120,571473,0.04198288917541504,11
graph12,3,1,538720,497217,0.03663277626037598,11
graph12,3,1,367136,338913,0.0258181095123291,11
graph12,3,1,526960,486385,0.03609609603881836,11
graph12,3,1,207760,191729,0.014478206634521484,11
graph12,3,1,373504,344689,0.026365995407104492,11
graph12,3,1,344816,318225,0.024522066116333008,11
graph12,3,1,460080,424657,0.03118419647216797,11
graph12,3,1,368048,339601,0.025315046310424805,11
graph12,3,1,350144,323265,0.024065017700195312,11
graph12,3,1,533488,492545,0.03650498390197754,11
graph12,3,1,512080,472625,0.03556203842163086,11
graph12,3,1,605552,559009,0.041114091873168945,11
graph12,3,1,541440,499729,0.03725481033325195,11
graph12,3,1,597184,551233,0.0409390926361084,11
graph12,3,1,476064,439473,0.032303810119628906,11
graph12,3,1,345280,318817,0.023928165435791016,11
graph12,3,1,342016,315793,0.023581981658935547,11
graph12,3,1,471632,435185,0.03209376335144043,11
graph12,3,1,410496,378865,0.0290529727935791,11
graph12,3,1,605120,558449,0.04098105430603027,11
graph12,3,1,258736,238801,0.018447160720825195,11
graph12,3,1,219504,202545,0.015221118927001953,11
graph12,3,1,448592,414193,0.030369997024536133,11
graph12,3,1,255136,235569,0.017908096313476562,11
graph12,3,1,317632,293153,0.021925926208496094,11
graph12,3,1,525776,485281,0.03532600402832031,11
graph12,3,1,519424,479521,0.035253047943115234,11
graph12,3,1,578096,533585,0.03971385955810547,11
graph12,3,1,431360,398321,0.029531240463256836,11
graph12,3,1,291440,268929,0.02031397819519043,11
graph12,3,1,435184,401681,0.029681921005249023,11
graph12,3,1,280048,258481,0.02011704444885254,11
graph12,3,1,299104,276145,0.020486831665039062,11
graph12,3,1,480416,443457,0.03234696388244629,11
graph12,3,1,533728,492529,0.036607980728149414,11
graph12,3,1,531840,490833,0.036457061767578125,11
graph12,3,1,373616,344897,0.025897979736328125,11
graph12,3,1,374944,346033,0.026317119598388672,11
graph12,3,1,426480,393601,0.029296159744262695,11
graph12,3,1,508096,468929,0.03426003456115723,11
graph12,3,1,551616,509105,0.0377347469329834,11
graph12,3,1,555328,512545,0.03773784637451172,11
graph12,3,1,504800,465841,0.034169912338256836,11
graph12,3,1,407184,375713,0.028139829635620117,11
graph12,3,1,619248,571665,0.04228377342224121,11
graph12,3,1,428608,395489,0.029076099395751953,11
graph12,3,1,413072,381249,0.028532981872558594,11
graph12,3,1,494560,456577,0.034455060958862305,11
graph12,3,1,422592,390017,0.028773784637451172,11
graph12,3,1,357216,329793,0.024235963821411133,11
graph12,3,1,332448,306849,0.022635936737060547,11
graph12,3,1,428224,395425,0.02896881103515625,11
graph12,3,1,444400,410353,0.030498027801513672,11
graph12,3,1,554384,511809,0.03752303123474121,11
graph12,3,1,381344,351873,0.026140928268432617,11
graph12,3,1,558112,514961,0.037611961364746094,11
graph12,3,1,358336,330849,0.02468085289001465,11
graph12,3,1,378672,349537,0.025820016860961914,11
graph12,3,1,382544,353265,0.026101112365722656,11
graph12,3,1,317520,293105,0.022263050079345703,11
graph12,3,1,610592,563697,0.04112410545349121,11
graph12,3,1,437504,403873,0.029719829559326172,11
graph12,3,1,282224,260529,0.01931595802307129,11
graph12,3,1,505504,466529,0.033944129943847656,11
graph12,3,1,606880,560337,0.041516780853271484,11
graph12,3,1,207888,191889,0.014645099639892578,11
graph12,3,1,281360,259729,0.01926708221435547,11
graph12,3,1,483984,446705,0.03310394287109375,11
graph12,3,1,228864,211185,0.016479015350341797,11
graph12,3,1,253664,234001,0.017438888549804688,11
graph12,3,1,393536,363201,0.027168989181518555,11
graph12,3,1,384208,354561,0.026620149612426758,11
graph12,3,1,537408,496209,0.036245107650756836,11
graph12,3,1,427232,394433,0.029564857482910156,11
graph12,3,1,245616,226673,0.016927003860473633,11
graph12,3,1,290160,267873,0.019788026809692383,11
graph12,3,1,375456,346561,0.025709867477416992,11
graph12,3,1,393728,363489,0.026594877243041992,11
graph12,3,1,254928,235377,0.01787114143371582,11
graph12,3,1,339488,313249,0.0234832763671875,11
graph12,3,1,529392,488657,0.03640389442443848,11
graph12,3,1,567600,523985,0.039066314697265625,11
graph12,3,1,227824,210369,0.015737056732177734,11
graph12,3,1,287104,265041,0.020103931427001953,11
graph12,3,1,570656,526833,0.03848385810852051,11
graph12,3,1,405888,374753,0.027820110321044922,11
graph12,3,1,505056,466113,0.034291982650756836,11
graph12,3,1,577392,532913,0.03891301155090332,11
graph12,3,1,481280,444289,0.034258365631103516,11
