Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph08,2,1,239264,85121,11.472600221633911,7
graph08,2,1,196048,70513,7.738363981246948,7
graph08,2,1,238080,84833,11.52931833267212,7
graph08,2,1,410704,141553,34.365556955337524,7
graph08,2,1,214464,76913,9.393413066864014,7
graph08,2,1,294576,103617,17.720016956329346,7
graph08,2,1,291040,102465,17.404049158096313,7
graph08,2,1,340400,118657,23.62350583076477,7
graph08,2,1,244288,86977,12.223962783813477,7
graph08,2,1,307024,107489,19.297850131988525,7
graph08,2,1,412800,142497,34.852632999420166,7
graph08,2,1,359184,124913,26.31965398788452,7
graph08,2,1,244736,86929,12.203248023986816,7
graph08,2,1,351328,122465,25.119422912597656,7
graph08,2,1,138496,50833,3.891516923904419,7
graph08,2,1,248992,88353,12.569594144821167,7
graph08,2,1,229888,82193,10.752499103546143,7
graph08,2,1,306704,107569,19.17720675468445,7
graph08,2,1,245360,87217,12.370574951171875,7
graph08,2,1,233424,83297,11.16511607170105,7
graph08,2,1,355648,123857,25.92166495323181,7
graph08,2,1,341408,119185,23.566643238067627,7
graph08,2,1,403680,139585,33.09776282310486,7
graph08,2,1,360944,125553,26.39169979095459,7
graph08,2,1,398128,137585,32.20400881767273,7
graph08,2,1,317344,111137,22.27010178565979,7
graph08,2,1,230160,82193,10.77172589302063,7
graph08,2,1,228000,81281,10.560094833374023,7
graph08,2,1,314416,110353,20.050072193145752,7
graph08,2,1,273600,96609,15.433365106582642,7
graph08,2,1,403424,139345,33.32696485519409,7
graph08,2,1,172464,62321,6.035010814666748,7
graph08,2,1,146352,53489,4.3895652294158936,7
graph08,2,1,299024,105057,18.126685857772827,7
graph08,2,1,170112,61745,5.878790855407715,7
graph08,2,1,211744,75937,9.26531195640564,7
graph08,2,1,350528,122417,24.946847915649414,7
graph08,2,1,346256,120785,24.285202980041504,7
graph08,2,1,385456,133553,30.132493257522583,7
graph08,2,1,287552,101329,17.074211835861206,7
graph08,2,1,194256,70033,7.669193267822266,7
graph08,2,1,290064,102113,17.07358407974243,7
graph08,2,1,186736,67521,7.077898025512695,7
graph08,2,1,199328,71569,8.155415773391724,7
graph08,2,1,320384,112145,20.78174090385437,7
graph08,2,1,355776,123825,25.8894100189209,7
graph08,2,1,354560,123489,25.95292901992798,7
graph08,2,1,249072,88593,12.593436002731323,7
graph08,2,1,249952,88737,12.668421983718872,7
graph08,2,1,284320,100161,16.358160972595215,7
graph08,2,1,338752,118353,23.498108863830566,7
graph08,2,1,367792,127681,27.429932117462158,7
graph08,2,1,370176,128449,27.80829119682312,7
graph08,2,1,336544,117713,22.963613748550415,7
graph08,2,1,271392,95841,14.97725510597229,7
graph08,2,1,412864,142545,34.497036933898926,7
graph08,2,1,285744,100705,16.606879949569702,7
graph08,2,1,275344,97361,15.879153966903687,7
graph08,2,1,329680,115137,22.060959100723267,7
graph08,2,1,281744,99329,16.06658387184143,7
graph08,2,1,238144,84769,11.505825757980347,7
graph08,2,1,221680,79233,9.977535009384155,7
graph08,2,1,285520,100641,16.54003882408142,7
graph08,2,1,296272,104353,17.93620491027832,7
graph08,2,1,369536,128401,28.0559298992157,7
graph08,2,1,254224,90209,13.122087955474854,7
graph08,2,1,372176,129265,28.32548975944519,7
graph08,2,1,238880,85041,11.581623792648315,7
graph08,2,1,252448,89505,13.064792156219482,7
graph08,2,1,255056,90625,13.160558938980103,7
graph08,2,1,211680,75825,9.114584922790527,7
graph08,2,1,407104,140721,33.57732105255127,7
graph08,2,1,291664,102721,17.27328896522522,7
graph08,2,1,188128,68017,7.195648908615112,7
graph08,2,1,337008,117857,23.014819860458374,7
graph08,2,1,404608,139729,33.12154483795166,7
graph08,2,1,138576,50865,3.9067437648773193,7
graph08,2,1,187568,67617,7.132155895233154,7
graph08,2,1,322624,113009,21.398232221603394,7
graph08,2,1,152624,55665,4.728882074356079,7
graph08,2,1,169072,61409,5.824373006820679,7
graph08,2,1,262336,92993,14.092104196548462,7
graph08,2,1,256128,90753,13.317337036132812,7
graph08,2,1,358256,124497,25.961405038833618,7
graph08,2,1,284816,100481,16.45242214202881,7
graph08,2,1,163728,59505,5.446473121643066,7
graph08,2,1,193408,69745,7.609878063201904,7
graph08,2,1,250384,88881,12.713942050933838,7
graph08,2,1,262480,93041,14.14044189453125,7
graph08,2,1,169920,61729,5.8556389808654785,7
graph08,2,1,226336,80753,10.398827075958252,7
graph08,2,1,352960,122913,25.31698179244995,7
graph08,2,1,378432,131297,29.03197693824768,7
graph08,2,1,151920,55425,4.7620790004730225,7
graph08,2,1,191360,68993,7.46846604347229,7
graph08,2,1,380448,131889,29.328436136245728,7
graph08,2,1,270576,95585,14.892073154449463,7
graph08,2,1,336704,117585,22.9535129070282,7
graph08,2,1,384944,133281,30.100249767303467,7
graph08,2,1,320848,112545,20.860231161117554,7
