Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph11,3,1,358912,125185,17.3891761302948,10
graph11,3,1,294000,103233,11.742377042770386,10
graph11,3,1,357120,124481,17.298662900924683,10
graph11,3,1,616000,211121,51.22821521759033,10
graph11,3,1,321648,112593,14.388191938400269,10
graph11,3,1,441888,153169,26.355599880218506,10
graph11,3,1,436608,151361,25.735750913619995,10
graph11,3,1,510720,175953,35.140036821365356,10
graph11,3,1,366416,127617,18.127850770950317,10
graph11,3,1,460432,159249,28.607743978500366,10
graph11,3,1,619120,212113,52.08105182647705,10
graph11,3,1,538720,185489,39.03815221786499,10
graph11,3,1,367136,127873,18.198400020599365,10
graph11,3,1,526960,181505,37.41803216934204,10
graph11,3,1,207760,73777,5.826597690582275,10
graph11,3,1,373504,129905,18.833985090255737,10
graph11,3,1,344816,120289,16.043547868728638,10
graph11,3,1,460080,159089,28.547176837921143,10
graph11,3,1,368048,128193,18.253189086914062,10
graph11,3,1,350144,122193,16.50807499885559,10
graph11,3,1,533488,183649,38.32324290275574,10
graph11,3,1,512080,176481,36.54192090034485,10
graph11,3,1,605552,207633,49.38303804397583,10
graph11,3,1,541440,186353,39.552242040634155,10
graph11,3,1,597184,204673,48.07652306556702,10
graph11,3,1,476064,164273,30.51759910583496,10
graph11,3,1,345280,120513,16.095206022262573,10
graph11,3,1,342016,119393,15.802314043045044,10
graph11,3,1,471632,162977,29.988877773284912,10
graph11,3,1,410496,142449,22.71168088912964,10
graph11,3,1,605120,207521,49.362107276916504,10
graph11,3,1,258736,91217,9.036654233932495,10
graph11,3,1,219504,77841,6.504745006561279,10
graph11,3,1,448592,155425,27.149324893951416,10
graph11,3,1,255136,90017,8.795643091201782,10
graph11,3,1,317632,111217,13.597370147705078,10
graph11,3,1,525776,181089,37.34328603744507,10
graph11,3,1,519424,178977,36.342386960983276,10
graph11,3,1,578096,198385,45.15421199798584,10
graph11,3,1,431360,149537,25.29733180999756,10
graph11,3,1,291440,102385,11.471204042434692,10
graph11,3,1,435184,150721,25.55279803276062,10
graph11,3,1,280048,98481,10.610698938369751,10
graph11,3,1,299104,104849,12.092286825180054,10
graph11,3,1,480416,165905,31.085272789001465,10
graph11,3,1,533728,183857,38.4928252696991,10
graph11,3,1,531840,183169,38.09289503097534,10
graph11,3,1,373616,130225,19.442413091659546,10
graph11,3,1,374944,130465,18.982391119003296,10
graph11,3,1,426480,147825,24.485710859298706,10
graph11,3,1,508096,175265,35.07646203041077,10
graph11,3,1,551616,189569,41.245272159576416,10
graph11,3,1,555328,190769,41.96321201324463,10
graph11,3,1,504800,173937,34.65913391113281,10
graph11,3,1,407184,141361,22.67416286468506,10
graph11,3,1,619248,212049,53.550601959228516,10
graph11,3,1,428608,148577,24.9959659576416,10
graph11,3,1,413072,143473,23.041259050369263,10
graph11,3,1,494560,170753,32.98002028465271,10
graph11,3,1,422592,146593,24.122324228286743,10
graph11,3,1,357216,124609,17.787637948989868,10
graph11,3,1,332448,116321,14.92737627029419,10
graph11,3,1,428224,148465,24.66678500175476,10
graph11,3,1,444400,153953,26.629552841186523,10
graph11,3,1,554384,190593,41.433218240737915,10
graph11,3,1,381344,132673,19.641607999801636,10
graph11,3,1,558112,191889,42.00291109085083,10
graph11,3,1,358336,124849,17.328858852386475,10
graph11,3,1,378672,131809,19.307077169418335,10
graph11,3,1,382544,133089,19.752257108688354,10
graph11,3,1,317520,111153,13.582934141159058,10
graph11,3,1,610592,209521,50.26853799819946,10
graph11,3,1,437504,151457,25.84387707710266,10
graph11,3,1,282224,99153,10.773299932479858,10
graph11,3,1,505504,174433,34.527477979660034,10
graph11,3,1,606880,208129,49.728249311447144,10
graph11,3,1,207888,73825,5.842756748199463,10
graph11,3,1,281360,98945,10.937062740325928,10
graph11,3,1,483984,167073,31.612957239151,10
graph11,3,1,228864,80961,7.070854902267456,10
graph11,3,1,253664,89553,8.700352907180786,10
graph11,3,1,393536,136753,20.920233011245728,10
graph11,3,1,384208,133697,19.91015076637268,10
graph11,3,1,537408,185009,38.97390794754028,10
graph11,3,1,427232,148161,24.666334867477417,10
graph11,3,1,245616,86641,8.153297901153564,10
graph11,3,1,290160,101825,11.360943078994751,10
graph11,3,1,375456,130689,19.211500644683838,10
graph11,3,1,393728,136881,21.603089094161987,10
graph11,3,1,254928,89937,8.773299217224121,10
graph11,3,1,339488,118625,15.59208607673645,10
graph11,3,1,529392,182241,37.842917919158936,10
graph11,3,1,567600,194769,43.51906991004944,10
graph11,3,1,227824,80705,7.056179046630859,10
graph11,3,1,287104,100881,11.155095100402832,10
graph11,3,1,570656,195889,43.95535206794739,10
graph11,3,1,405888,140961,22.28231120109558,10
graph11,3,1,505056,174257,34.430331230163574,10
graph11,3,1,577392,198113,45.05982303619385,10
graph11,3,1,481280,166241,31.263972997665405,10
