Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph03,1,1,119607,119649,5.779636859893799,2
graph03,1,1,98027,98065,3.892096996307373,2
graph03,1,1,119031,119073,5.757116317749023,2
graph03,1,1,205298,205329,17.13860583305359,2
graph03,1,1,107253,107297,4.642889976501465,2
graph03,1,1,147338,147377,8.779036045074463,2
graph03,1,1,145521,145553,8.577364206314087,2
graph03,1,1,170185,170225,11.733135223388672,2
graph03,1,1,122108,122145,6.046258926391602,2
graph03,1,1,153483,153521,9.871968030929565,2
graph03,1,1,206339,206385,17.255966424942017,2
graph03,1,1,179529,179569,13.663163900375366,2
graph03,1,1,122337,122369,6.066084861755371,2
graph03,1,1,175667,175713,12.501392126083374,2
graph03,1,1,69223,69265,1.940580129623413,2
graph03,1,1,124500,124545,6.284836769104004,2
graph03,1,1,114924,114961,5.360597133636475,2
graph03,1,1,153338,153377,9.52379584312439,2
graph03,1,1,122679,122721,6.093918085098267,2
graph03,1,1,116727,116769,5.529026031494141,2
graph03,1,1,177806,177841,13.052952766418457,2
graph03,1,1,170721,170753,11.808527946472168,2
graph03,1,1,201852,201889,16.4920711517334,2
graph03,1,1,180460,180497,13.196936130523682,2
graph03,1,1,199043,199089,16.04235816001892,2
graph03,1,1,158654,158689,10.373560190200806,2
graph03,1,1,115105,115137,5.4220287799835205,2
graph03,1,1,113962,114001,5.263665199279785,2
graph03,1,1,157224,157265,9.990233182907104,2
graph03,1,1,136799,136833,7.5863587856292725,2
graph03,1,1,201688,201729,16.478204011917114,2
graph03,1,1,86207,86241,3.0143930912017822,2
graph03,1,1,73170,73201,2.166572093963623,2
graph03,1,1,149522,149553,9.074563026428223,2
graph03,1,1,85059,85105,2.9325361251831055,2
graph03,1,1,105877,105921,4.5503599643707275,2
graph03,1,1,175258,175297,12.428567886352539,2
graph03,1,1,173103,173137,12.128534078598022,2
graph03,1,1,192755,192801,15.039260864257812,2
graph03,1,1,143779,143825,8.373339176177979,2
graph03,1,1,97141,97185,3.8192801475524902,2
graph03,1,1,145010,145057,8.531880140304565,2
graph03,1,1,93415,93457,3.5290610790252686,2
graph03,1,1,99634,99681,4.022646903991699,2
graph03,1,1,160208,160241,10.373735904693604,2
graph03,1,1,177892,177937,12.98276400566101,2
graph03,1,1,177275,177313,12.73239016532898,2
graph03,1,1,124527,124561,6.278004169464111,2
graph03,1,1,124942,124977,6.323304891586304,2
graph03,1,1,142194,142225,8.197072267532349,2
graph03,1,1,169368,169409,11.608039855957031,2
graph03,1,1,183929,183969,13.685126066207886,2
graph03,1,1,185048,185089,13.89172101020813,2
graph03,1,1,168297,168337,11.497028112411499,2
graph03,1,1,135669,135713,7.4850380420684814,2
graph03,1,1,206448,206481,17.25398015975952,2
graph03,1,1,142863,142897,8.265991926193237,2
graph03,1,1,137667,137713,7.679078817367554,2
graph03,1,1,164834,164865,10.991215944290161,2
graph03,1,1,140888,140929,8.041445016860962,2
graph03,1,1,119049,119089,5.738442897796631,2
graph03,1,1,110845,110881,4.975413084030151,2
graph03,1,1,142722,142753,8.271317958831787,2
graph03,1,1,148112,148145,8.973336935043335,2
graph03,1,1,184750,184785,14.065254926681519,2
graph03,1,1,127105,127137,6.634667158126831,2
graph03,1,1,186046,186081,14.25746202468872,2
graph03,1,1,119446,119489,5.887446165084839,2
graph03,1,1,126158,126193,6.483270883560181,2
graph03,1,1,127519,127553,6.614855051040649,2
graph03,1,1,105834,105873,4.543168067932129,2
graph03,1,1,203500,203537,16.838741064071655,2
graph03,1,1,145832,145873,8.626044988632202,2
graph03,1,1,94074,94113,3.6242449283599854,2
graph03,1,1,168469,168513,11.746772050857544,2
graph03,1,1,202272,202305,16.62481999397278,2
graph03,1,1,69276,69313,1.962022304534912,2
graph03,1,1,93761,93793,3.5748889446258545,2
graph03,1,1,161296,161329,10.569486856460571,2
graph03,1,1,76315,76353,2.3765578269958496,2
graph03,1,1,84497,84529,2.9658498764038086,2
graph03,1,1,131183,131217,7.052511930465698,2
graph03,1,1,128075,128113,6.629648923873901,2
graph03,1,1,179112,179153,13.023906946182251,2
graph03,1,1,142374,142417,8.199820041656494,2
graph03,1,1,81826,81857,2.7140719890594482,2
graph03,1,1,96670,96705,3.7859768867492676,2
graph03,1,1,125176,125217,6.348331928253174,2
graph03,1,1,131251,131297,6.970335960388184,2
graph03,1,1,84983,85025,2.923733949661255,2
graph03,1,1,113161,113201,5.212525129318237,2
graph03,1,1,176432,176465,12.617210149765015,2
graph03,1,1,189234,189281,14.477795124053955,2
graph03,1,1,75995,76033,2.4448130130767822,2
graph03,1,1,95678,95713,3.703965902328491,2
graph03,1,1,190230,190273,14.659330129623413,2
graph03,1,1,135276,135313,7.42761492729187,2
graph03,1,1,168371,168417,11.457841873168945,2
graph03,1,1,192440,192481,14.988863945007324,2
graph03,1,1,160366,160401,10.51452088356018,2
