Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
anonimizedGraph01,1,1,119616,200401,11.766492128372192,0
anonimizedGraph01,1,1,98032,164305,9.913429975509644,0
anonimizedGraph01,1,1,119040,199537,14.703401803970337,0
anonimizedGraph01,1,1,205312,343953,21.861793994903564,0
anonimizedGraph01,1,1,107264,179777,13.64392900466919,0
anonimizedGraph01,1,1,147344,246865,14.70063591003418,0
anonimizedGraph01,1,1,145536,243841,13.526407957077026,0
anonimizedGraph01,1,1,170192,285073,14.54218602180481,0
anonimizedGraph01,1,1,122112,204689,11.067286014556885,0
anonimizedGraph01,1,1,153488,257201,15.459712028503418,0
anonimizedGraph01,1,1,206352,345761,24.081718921661377,0
anonimizedGraph01,1,1,179536,300977,20.007107973098755,0
anonimizedGraph01,1,1,122352,205025,11.050075054168701,0
anonimizedGraph01,1,1,175680,294369,19.371211051940918,0
anonimizedGraph01,1,1,69232,116065,4.97245192527771,0
anonimizedGraph01,1,1,124512,208657,9.247261047363281,0
anonimizedGraph01,1,1,114928,192561,11.26016092300415,0
anonimizedGraph01,1,1,153344,256929,14.464047908782959,0
anonimizedGraph01,1,1,122688,205617,13.089129209518433,0
anonimizedGraph01,1,1,116736,195601,11.503448963165283,0
anonimizedGraph01,1,1,177808,297969,19.70484471321106,0
anonimizedGraph01,1,1,170736,286081,19.773955821990967,0
anonimizedGraph01,1,1,201856,338257,24.35627293586731,0
anonimizedGraph01,1,1,180464,302241,19.08725881576538,0
anonimizedGraph01,1,1,199056,333377,24.94849419593811,0
anonimizedGraph01,1,1,158656,265921,13.092803955078125,0
anonimizedGraph01,1,1,115120,192945,10.540082931518555,0
anonimizedGraph01,1,1,113968,191041,10.281424760818481,0
anonimizedGraph01,1,1,157232,263489,14.969477891921997,0
anonimizedGraph01,1,1,136800,229169,16.666646003723145,0
anonimizedGraph01,1,1,201696,337905,25.414387226104736,0
anonimizedGraph01,1,1,86208,144433,8.058735847473145,0
anonimizedGraph01,1,1,73184,122593,5.2079081535339355,0
anonimizedGraph01,1,1,149536,250529,14.016730070114136,0
anonimizedGraph01,1,1,85072,142689,7.973474979400635,0
anonimizedGraph01,1,1,105888,177457,10.585767984390259,0
anonimizedGraph01,1,1,175264,293601,17.319655895233154,0
anonimizedGraph01,1,1,173104,290161,16.208401203155518,0
anonimizedGraph01,1,1,192768,323105,20.946269989013672,0
anonimizedGraph01,1,1,143792,240977,14.438111066818237,0
anonimizedGraph01,1,1,97152,162849,9.881421089172363,0
anonimizedGraph01,1,1,145024,242913,10.482910871505737,0
anonimizedGraph01,1,1,93424,156561,6.54910683631897,0
anonimizedGraph01,1,1,99648,166913,11.074625968933105,0
anonimizedGraph01,1,1,160208,268593,16.29649019241333,0
anonimizedGraph01,1,1,177904,298001,15.838318109512329,0
anonimizedGraph01,1,1,177280,297233,18.749643087387085,0
anonimizedGraph01,1,1,124528,208705,14.305228233337402,0
anonimizedGraph01,1,1,124944,209329,9.358790159225464,0
anonimizedGraph01,1,1,142208,238257,14.18576979637146,0
anonimizedGraph01,1,1,169376,283905,20.594653844833374,0
anonimizedGraph01,1,1,183936,308353,19.58849787712097,0
anonimizedGraph01,1,1,185056,309921,19.765987873077393,0
anonimizedGraph01,1,1,168304,282001,14.55480694770813,0
anonimizedGraph01,1,1,135680,227233,14.506293058395386,0
