Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
anonimizedGraph01,1,1,119616,200401,7.79782509803772,0
anonimizedGraph01,1,1,98032,164289,8.878786087036133,0
anonimizedGraph01,1,1,119040,199537,7.699780225753784,0
anonimizedGraph01,1,1,205312,343953,18.878080129623413,0
anonimizedGraph01,1,1,107264,179777,5.671877861022949,0
anonimizedGraph01,1,1,147344,246865,12.727995872497559,0
anonimizedGraph01,1,1,145536,243841,13.481375932693481,0
anonimizedGraph01,1,1,170192,285073,15.701596021652222,0
anonimizedGraph01,1,1,122112,204689,7.082236051559448,0
anonimizedGraph01,1,1,153488,257201,11.501356840133667,0
anonimizedGraph01,1,1,206352,345761,19.234595775604248,0
anonimizedGraph01,1,1,179536,300977,13.953208208084106,0
anonimizedGraph01,1,1,122352,205025,9.034588813781738,0
anonimizedGraph01,1,1,175680,294369,16.501084804534912,0
anonimizedGraph01,1,1,69232,116065,2.999870777130127,0
anonimizedGraph01,1,1,124512,208657,10.29616093635559,0
anonimizedGraph01,1,1,114928,192561,8.315545082092285,0
anonimizedGraph01,1,1,153344,256929,14.479284048080444,0
anonimizedGraph01,1,1,122688,205617,11.117778778076172,0
anonimizedGraph01,1,1,116736,195601,7.492012023925781,0
anonimizedGraph01,1,1,177808,297969,17.710408926010132,0
anonimizedGraph01,1,1,170736,286081,12.905663013458252,0
anonimizedGraph01,1,1,201856,338257,19.411816120147705,0
anonimizedGraph01,1,1,180464,302241,14.089174032211304,0
anonimizedGraph01,1,1,199056,333377,17.92525625228882,0
anonimizedGraph01,1,1,158656,265921,11.538620948791504,0
anonimizedGraph01,1,1,115120,192945,6.516027212142944,0
anonimizedGraph01,1,1,113968,191041,7.272582769393921,0
anonimizedGraph01,1,1,157232,263489,13.956855773925781,0
anonimizedGraph01,1,1,136800,229169,11.538856983184814,0
anonimizedGraph01,1,1,201696,337905,20.393615007400513,0
anonimizedGraph01,1,1,86208,144433,7.037779092788696,0
anonimizedGraph01,1,1,73184,122593,4.167984962463379,0
anonimizedGraph01,1,1,149536,250545,11.093370914459229,0
anonimizedGraph01,1,1,85072,142689,7.9429240226745605,0
anonimizedGraph01,1,1,105888,177457,8.532845973968506,0
anonimizedGraph01,1,1,175264,293585,14.442742109298706,0
anonimizedGraph01,1,1,173104,290161,16.15567898750305,0
anonimizedGraph01,1,1,192768,323105,17.94075894355774,0
anonimizedGraph01,1,1,143792,240977,12.429260969161987,0
anonimizedGraph01,1,1,97152,162849,6.823699951171875,0
anonimizedGraph01,1,1,145024,242913,12.524757862091064,0
anonimizedGraph01,1,1,93424,156561,6.593928813934326,0
anonimizedGraph01,1,1,99648,166913,9.00427794456482,0
anonimizedGraph01,1,1,160208,268593,15.346343040466309,0
anonimizedGraph01,1,1,177904,298001,14.856627941131592,0
anonimizedGraph01,1,1,177280,297233,13.691097974777222,0
anonimizedGraph01,1,1,124528,208705,9.24117922782898,0
anonimizedGraph01,1,1,124944,209329,9.340177297592163,0
anonimizedGraph01,1,1,142208,238257,13.153080701828003,0
anonimizedGraph01,1,1,169376,283889,15.577622175216675,0
anonimizedGraph01,1,1,183936,308353,17.620028972625732,0
anonimizedGraph01,1,1,185056,309921,15.919381618499756,0
anonimizedGraph01,1,1,168304,282001,16.551208972930908,0
anonimizedGraph01,1,1,135680,227233,12.478375911712646,0
anonimizedGraph01,1,1,206448,345969,21.156463146209717,0
anonimizedGraph01,1,1,142864,239361,13.203541040420532,0
anonimizedGraph01,1,1,137680,230769,12.729999780654907,0
anonimizedGraph01,1,1,164848,276321,14.003149032592773,0
anonimizedGraph01,1,1,140896,236113,9.00382113456726,0
anonimizedGraph01,1,1,119056,199633,7.702017068862915,0
anonimizedGraph01,1,1,110848,185729,7.05660080909729,0
anonimizedGraph01,1,1,142736,239169,11.205016136169434,0
anonimizedGraph01,1,1,148112,248209,11.86862325668335,0
anonimizedGraph01,1,1,184752,309729,14.732455968856812,0
anonimizedGraph01,1,1,127120,212913,8.533714056015015,0
anonimizedGraph01,1,1,186048,312001,18.909069776535034,0
anonimizedGraph01,1,1,119456,200177,8.818647861480713,0
anonimizedGraph01,1,1,126160,211425,8.46102499961853,0
anonimizedGraph01,1,1,127520,213777,11.588889122009277,0
anonimizedGraph01,1,1,105840,177473,5.546709060668945,0
anonimizedGraph01,1,1,203504,341089,21.699720859527588,0
anonimizedGraph01,1,1,145840,244273,11.654415130615234,0
anonimizedGraph01,1,1,94080,157585,8.59303092956543,0
anonimizedGraph01,1,1,168480,282337,16.425105094909668,0
anonimizedGraph01,1,1,202272,339041,20.592692852020264,0
anonimizedGraph01,1,1,69280,116161,6.979706048965454,0
anonimizedGraph01,1,1,93776,157121,8.558459043502808,0
anonimizedGraph01,1,1,161296,270369,12.506696939468384,0
anonimizedGraph01,1,1,76320,127937,5.382635116577148,0
anonimizedGraph01,1,1,84512,141585,7.933932065963745,0
anonimizedGraph01,1,1,131184,219825,9.97351622581482,0
anonimizedGraph01,1,1,128080,214625,11.66887903213501,0
anonimizedGraph01,1,1,179120,300321,15.998192071914673,0
anonimizedGraph01,1,1,142384,238609,10.151949882507324,0
anonimizedGraph01,1,1,81840,137057,6.767915725708008,0
anonimizedGraph01,1,1,96672,162033,4.819214105606079,0
anonimizedGraph01,1,1,125184,209793,8.375728845596313,0
anonimizedGraph01,1,1,131264,219985,8.000850915908813,0
anonimizedGraph01,1,1,84992,142417,5.960515737533569,0
anonimizedGraph01,1,1,113168,189585,10.250280141830444,0
anonimizedGraph01,1,1,176432,295761,14.6689772605896,0
anonimizedGraph01,1,1,189248,317089,17.39018988609314,0
anonimizedGraph01,1,1,76000,127425,7.347577095031738,0
anonimizedGraph01,1,1,95680,160241,7.690809965133667,0
anonimizedGraph01,1,1,190240,318929,16.48239016532898,0
anonimizedGraph01,1,1,135280,226817,10.459324836730957,0
anonimizedGraph01,1,1,168384,282129,15.424869060516357,0
anonimizedGraph01,1,1,192448,322513,19.859941005706787,0
anonimizedGraph01,1,1,160368,268945,15.828740119934082,0
anonimizedGraph02,2,1,239264,92177,6.780980825424194,1
anonimizedGraph02,2,1,196048,75761,4.950111389160156,1
anonimizedGraph02,2,1,238080,91745,10.750940084457397,1
anonimizedGraph02,2,1,410704,157329,18.068297863006592,1
anonimizedGraph02,2,1,214464,82737,9.70408821105957,1
anonimizedGraph02,2,1,294576,113153,9.88371205329895,1
anonimizedGraph02,2,1,291040,111809,13.739985942840576,1
anonimizedGraph02,2,1,340400,130449,13.664637804031372,1
anonimizedGraph02,2,1,244288,94065,9.115088939666748,1
anonimizedGraph02,2,1,307024,118017,11.556879043579102,1
anonimizedGraph02,2,1,412800,158081,22.162923097610474,1
anonimizedGraph02,2,1,359184,137649,15.0207359790802,1
anonimizedGraph02,2,1,244736,94257,8.141625165939331,1
anonimizedGraph02,2,1,351328,134705,17.512678146362305,1
anonimizedGraph02,2,1,138496,53905,3.0389459133148193,1
anonimizedGraph02,2,1,248992,95857,7.29914402961731,1
anonimizedGraph02,2,1,229888,88625,6.420917272567749,1
anonimizedGraph02,2,1,306704,117681,10.614617109298706,1
anonimizedGraph02,2,1,245360,94497,8.164371967315674,1
anonimizedGraph02,2,1,233424,90001,6.576838970184326,1
anonimizedGraph02,2,1,355648,136273,17.88799214363098,1
anonimizedGraph02,2,1,341408,131025,13.840708017349243,1
anonimizedGraph02,2,1,403680,154513,21.5682270526886,1
anonimizedGraph02,2,1,360944,138337,18.242615938186646,1
anonimizedGraph02,2,1,398128,152609,20.155340671539307,1
anonimizedGraph02,2,1,317344,121745,11.333112955093384,1
anonimizedGraph02,2,1,230160,88769,8.41217303276062,1
anonimizedGraph02,2,1,228000,87889,8.30715012550354,1
anonimizedGraph02,2,1,314416,120609,13.096439123153687,1
anonimizedGraph02,2,1,273600,105201,9.972060918807983,1
anonimizedGraph02,2,1,403424,154401,17.565874338150024,1
anonimizedGraph02,2,1,172464,66785,4.096903324127197,1
anonimizedGraph02,2,1,146352,56801,4.235079288482666,1
anonimizedGraph02,2,1,299024,114769,10.13803219795227,1
anonimizedGraph02,2,1,170112,65889,5.97009015083313,1
anonimizedGraph02,2,1,211744,81697,6.805423259735107,1
anonimizedGraph02,2,1,350528,134433,16.481462955474854,1
anonimizedGraph02,2,1,346256,132769,15.222273111343384,1
anonimizedGraph02,2,1,385456,147633,20.319693088531494,1
anonimizedGraph02,2,1,287552,110497,11.780263185501099,1
anonimizedGraph02,2,1,194256,75009,8.901492834091187,1
anonimizedGraph02,2,1,290064,111409,12.622080087661743,1
anonimizedGraph02,2,1,186736,72273,4.589448928833008,1
anonimizedGraph02,2,1,199328,76961,7.101015090942383,1
anonimizedGraph02,2,1,320384,122913,12.427692890167236,1
anonimizedGraph02,2,1,355776,136401,13.949683904647827,1
anonimizedGraph02,2,1,354560,135873,15.053263902664185,1
anonimizedGraph02,2,1,249072,95953,11.375841856002808,1
anonimizedGraph02,2,1,249952,96193,7.406674385070801,1
anonimizedGraph02,2,1,284320,109297,11.258970260620117,1
anonimizedGraph02,2,1,338752,129921,16.690497159957886,1
anonimizedGraph02,2,1,367792,140897,16.82830286026001,1
anonimizedGraph02,2,1,370176,141809,18.991891145706177,1
anonimizedGraph02,2,1,336544,129089,14.567707777023315,1
anonimizedGraph02,2,1,271392,104305,10.574844121932983,1
anonimizedGraph02,2,1,412864,158145,22.32101583480835,1
anonimizedGraph02,2,1,285744,109729,13.30131196975708,1
anonimizedGraph02,2,1,275344,105841,9.768050909042358,1
anonimizedGraph02,2,1,329680,126625,13.101420879364014,1
anonimizedGraph02,2,1,281744,108241,12.077452659606934,1
anonimizedGraph02,2,1,238144,91793,7.812384128570557,1
anonimizedGraph02,2,1,221680,85457,8.079606056213379,1
anonimizedGraph02,2,1,285520,109681,11.34943699836731,1
anonimizedGraph02,2,1,296272,113761,10.992584943771362,1
anonimizedGraph02,2,1,369536,141585,16.963104963302612,1
anonimizedGraph02,2,1,254224,97713,8.627732992172241,1
anonimizedGraph02,2,1,372176,142625,16.154320001602173,1
anonimizedGraph02,2,1,238880,92113,8.871134281158447,1
anonimizedGraph02,2,1,252448,97217,11.542111873626709,1
anonimizedGraph02,2,1,255056,98225,7.657294034957886,1
anonimizedGraph02,2,1,211680,81633,8.584514141082764,1
anonimizedGraph02,2,1,407104,155985,17.844058990478516,1
anonimizedGraph02,2,1,291664,112049,13.67682695388794,1
anonimizedGraph02,2,1,188128,72785,6.699844121932983,1
anonimizedGraph02,2,1,337008,129377,12.570375919342041,1
anonimizedGraph02,2,1,404608,154945,17.710697412490845,1
anonimizedGraph02,2,1,138576,53905,6.021044015884399,1
anonimizedGraph02,2,1,187568,72513,7.597347736358643,1
anonimizedGraph02,2,1,322624,123713,13.619354009628296,1
anonimizedGraph02,2,1,152624,59265,3.4373779296875,1
anonimizedGraph02,2,1,169072,65537,3.9645678997039795,1
anonimizedGraph02,2,1,262336,100881,11.03854489326477,1
anonimizedGraph02,2,1,256128,98561,11.7459077835083,1
anonimizedGraph02,2,1,358256,137409,14.07094693183899,1
anonimizedGraph02,2,1,284816,109457,11.292044162750244,1
anonimizedGraph02,2,1,163728,63489,3.788564920425415,1
anonimizedGraph02,2,1,193408,74737,6.875633955001831,1
anonimizedGraph02,2,1,250384,96305,9.394655227661133,1
anonimizedGraph02,2,1,262480,100929,10.064469814300537,1
anonimizedGraph02,2,1,169920,65857,5.001302003860474,1
anonimizedGraph02,2,1,226336,87233,9.253509044647217,1
anonimizedGraph02,2,1,352960,135281,13.696721315383911,1
anonimizedGraph02,2,1,378432,145073,17.577719926834106,1
anonimizedGraph02,2,1,151920,58993,4.4253621101379395,1
anonimizedGraph02,2,1,191360,74017,4.784418821334839,1
anonimizedGraph02,2,1,380448,145697,16.76190996170044,1
anonimizedGraph02,2,1,270576,104161,10.520658016204834,1
anonimizedGraph02,2,1,336704,129201,13.593592166900635,1
anonimizedGraph02,2,1,384944,147537,16.098330974578857,1
anonimizedGraph02,2,1,320848,123121,13.566730976104736,1
anonimizedGraph03,2,1,239264,201601,1.0287160873413086,2
anonimizedGraph03,2,1,196048,165265,1.0320980548858643,2
anonimizedGraph03,2,1,238080,200705,3.046410083770752,2
anonimizedGraph03,2,1,410704,346177,1.0527169704437256,2
anonimizedGraph03,2,1,214464,180753,4.037655830383301,2
anonimizedGraph03,2,1,294576,248097,4.0507588386535645,2
anonimizedGraph03,2,1,291040,245265,1.0501937866210938,2
anonimizedGraph03,2,1,340400,286753,5.057590961456299,2
anonimizedGraph03,2,1,244288,205921,3.0429818630218506,2
anonimizedGraph03,2,1,307024,258801,2.0525870323181152,2
anonimizedGraph03,2,1,412800,347937,2.0611467361450195,2
anonimizedGraph03,2,1,359184,302737,5.056757211685181,2
anonimizedGraph03,2,1,244736,206145,2.0484371185302734,2
anonimizedGraph03,2,1,351328,296065,5.0684709548950195,2
anonimizedGraph03,2,1,138496,116801,4.0210120677948,2
anonimizedGraph03,2,1,248992,209857,3.052999258041382,2
anonimizedGraph03,2,1,229888,193697,5.042158126831055,2
anonimizedGraph03,2,1,306704,258465,2.060231924057007,2
anonimizedGraph03,2,1,245360,206769,2.042804002761841,2
anonimizedGraph03,2,1,233424,196673,2.0445680618286133,2
anonimizedGraph03,2,1,355648,299793,3.0624918937683105,2
anonimizedGraph03,2,1,341408,287665,2.0631728172302246,2
anonimizedGraph03,2,1,403680,340161,4.070727109909058,2
anonimizedGraph03,2,1,360944,304177,3.05975604057312,2
anonimizedGraph03,2,1,398128,335553,5.072167873382568,2
anonimizedGraph03,2,1,317344,267313,3.0531740188598633,2
anonimizedGraph03,2,1,230160,194033,2.051367998123169,2
anonimizedGraph03,2,1,228000,192193,4.050457954406738,2
anonimizedGraph03,2,1,314416,264993,3.0608057975769043,2
anonimizedGraph03,2,1,273600,230545,2.058598279953003,2
anonimizedGraph03,2,1,403424,339905,2.064666986465454,2
anonimizedGraph03,2,1,172464,145281,4.041418075561523,2
anonimizedGraph03,2,1,146352,123329,2.0387399196624756,2
anonimizedGraph03,2,1,299024,252017,2.0599048137664795,2
anonimizedGraph03,2,1,170112,143361,3.0392987728118896,2
anonimizedGraph03,2,1,211744,178481,5.034130096435547,2
anonimizedGraph03,2,1,350528,295361,4.060401916503906,2
anonimizedGraph03,2,1,346256,291873,2.062528133392334,2
anonimizedGraph03,2,1,385456,324833,3.0679140090942383,2
anonimizedGraph03,2,1,287552,242337,2.0573599338531494,2
anonimizedGraph03,2,1,194256,163697,2.0429599285125732,2
anonimizedGraph03,2,1,290064,244401,3.0488460063934326,2
anonimizedGraph03,2,1,186736,157377,2.0437729358673096,2
anonimizedGraph03,2,1,199328,167937,3.042841911315918,2
anonimizedGraph03,2,1,320384,270017,3.0611720085144043,2
anonimizedGraph03,2,1,355776,299697,2.069272041320801,2
anonimizedGraph03,2,1,354560,298913,2.057227611541748,2
anonimizedGraph03,2,1,249072,209937,3.0536868572235107,2
anonimizedGraph03,2,1,249952,210625,5.054423809051514,2
anonimizedGraph03,2,1,284320,239649,5.045801877975464,2
anonimizedGraph03,2,1,338752,285521,5.072000026702881,2
anonimizedGraph03,2,1,367792,309937,3.0682790279388428,2
anonimizedGraph03,2,1,370176,311825,4.064718008041382,2
anonimizedGraph03,2,1,336544,283553,4.061773061752319,2
anonimizedGraph03,2,1,271392,228689,3.0464861392974854,2
anonimizedGraph03,2,1,412864,347969,5.065893888473511,2
anonimizedGraph03,2,1,285744,240705,5.05568265914917,2
anonimizedGraph03,2,1,275344,232017,2.0551748275756836,2
anonimizedGraph03,2,1,329680,277905,4.054121017456055,2
anonimizedGraph03,2,1,281744,237409,2.06272292137146,2
anonimizedGraph03,2,1,238144,200801,1.049523115158081,2
anonimizedGraph03,2,1,221680,186769,3.0356297492980957,2
anonimizedGraph03,2,1,285520,240689,4.057718992233276,2
anonimizedGraph03,2,1,296272,249649,5.058781862258911,2
anonimizedGraph03,2,1,369536,311377,5.045004844665527,2
anonimizedGraph03,2,1,254224,214129,5.055104970932007,2
anonimizedGraph03,2,1,372176,313601,1.0636100769042969,2
anonimizedGraph03,2,1,238880,201313,2.0417098999023438,2
anonimizedGraph03,2,1,252448,212817,3.0546419620513916,2
anonimizedGraph03,2,1,255056,215089,3.0551700592041016,2
anonimizedGraph03,2,1,211680,178465,1.048717975616455,2
anonimizedGraph03,2,1,407104,343153,5.072513818740845,2
anonimizedGraph03,2,1,291664,245793,3.056795835494995,2
anonimizedGraph03,2,1,188128,158545,5.045969009399414,2
anonimizedGraph03,2,1,337008,284017,3.0637319087982178,2
