Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph01,1,1,119607,136753,11.741548776626587,0
graph01,1,1,98027,112081,11.516223669052124,0
graph01,1,1,119031,136097,16.634839296340942,0
graph01,1,1,205298,234705,37.03772854804993,0
graph01,1,1,107253,122609,13.821557521820068,0
graph01,1,1,147338,168433,22.713942766189575,0
graph01,1,1,145521,166369,16.45742130279541,0
graph01,1,1,170185,194561,23.85295605659485,0
graph01,1,1,122108,139601,13.451588869094849,0
graph01,1,1,153483,175473,23.576720714569092,0
graph01,1,1,206339,235857,32.39233589172363,0
graph01,1,1,179529,205249,26.53560209274292,0
graph01,1,1,122337,139873,13.34367561340332,0
graph01,1,1,175667,200833,29.153252363204956,0
graph01,1,1,69223,79153,9.27636432647705,0
graph01,1,1,124500,142321,12.547361850738525,0
graph01,1,1,114924,131409,14.911383390426636,0
graph01,1,1,153338,175281,23.936572074890137,0
graph01,1,1,122679,140257,18.213665008544922,0
graph01,1,1,116727,133425,13.182961463928223,0
graph01,1,1,177806,203281,25.414485216140747,0
graph01,1,1,170721,195153,21.935338497161865,0
graph01,1,1,201852,230753,31.31890106201172,0
graph01,1,1,180460,206273,27.320530652999878,0
graph01,1,1,199043,227537,33.13719415664673,0
graph01,1,1,158654,181377,21.23978328704834,0
graph01,1,1,115105,131585,14.970407009124756,0
graph01,1,1,113962,130321,12.809420585632324,0
graph01,1,1,157224,179729,21.004231691360474,0
graph01,1,1,136799,156417,17.806748151779175,0
graph01,1,1,201688,230577,32.978009939193726,0
graph01,1,1,86207,98577,10.048032999038696,0
graph01,1,1,73170,83665,6.6587629318237305,0
graph01,1,1,149522,170913,22.587607860565186,0
graph01,1,1,85059,97249,6.901413440704346,0
graph01,1,1,105877,121073,12.667622566223145,0
graph01,1,1,175258,200353,27.155057907104492,0
graph01,1,1,173103,197889,22.558547496795654,0
graph01,1,1,192755,220321,31.383243083953857,0
graph01,1,1,143779,164369,18.063321590423584,0
graph01,1,1,97141,111073,10.384589672088623,0
graph01,1,1,145010,165777,18.34041714668274,0
graph01,1,1,93415,106785,8.91496729850769,0
graph01,1,1,99634,113921,10.759458780288696,0
graph01,1,1,160208,183105,22.466564655303955,0
graph01,1,1,177892,203361,28.53214740753174,0
graph01,1,1,177275,202657,26.402319192886353,0
graph01,1,1,124527,142353,14.623564004898071,0
graph01,1,1,124942,142833,13.738336563110352,0
graph01,1,1,142194,162545,21.899610996246338,0
graph01,1,1,169368,193617,26.63736081123352,0
graph01,1,1,183929,210273,26.58741307258606,0
graph01,1,1,185048,211569,30.275399446487427,0
graph01,1,1,168297,192401,24.147566080093384,0
graph01,1,1,135669,155105,17.442025423049927,0
graph01,1,1,206448,235985,34.91675138473511,0
graph01,1,1,142863,163297,17.882713079452515,0
graph01,1,1,137667,157361,17.940188884735107,0
graph01,1,1,164834,188449,22.55049228668213,0
graph01,1,1,140888,161057,19.570825815200806,0
graph01,1,1,119049,136161,16.656432628631592,0
graph01,1,1,110845,126705,16.429357767105103,0
graph01,1,1,142722,163185,19.00091814994812,0
graph01,1,1,148112,169329,20.981577157974243,0
graph01,1,1,184750,211185,28.37324333190918,0
graph01,1,1,127105,145313,13.02599287033081,0
graph01,1,1,186046,212673,28.62703227996826,0
graph01,1,1,119446,136561,11.987597942352295,0
graph01,1,1,126158,144273,14.794950246810913,0
graph01,1,1,127519,145809,15.116104125976562,0
graph01,1,1,105834,120993,13.79654335975647,0
graph01,1,1,203500,232641,33.480873346328735,0
graph01,1,1,145832,166705,19.483940362930298,0
graph01,1,1,94074,107537,13.078443050384521,0
graph01,1,1,168469,192577,27.45091485977173,0
graph01,1,1,202272,231249,31.092857837677002,0
graph01,1,1,69276,79217,6.263000965118408,0
graph01,1,1,93761,107201,9.995730876922607,0
graph01,1,1,161296,184401,23.097670555114746,0
graph01,1,1,76315,87265,10.971255779266357,0
graph01,1,1,84497,96625,11.897722721099854,0
graph01,1,1,131183,149969,16.76257634162903,0
graph01,1,1,128075,146417,15.10361385345459,0
graph01,1,1,179112,204769,25.75234055519104,0
graph01,1,1,142374,162753,16.691638946533203,0
graph01,1,1,81826,93569,10.529339075088501,0
graph01,1,1,96670,110545,11.358116865158081,0
graph01,1,1,125176,143121,13.679438352584839,0
graph01,1,1,131251,150049,17.58542490005493,0
graph01,1,1,84983,97169,11.911991357803345,0
graph01,1,1,113161,129377,16.72165560722351,0
graph01,1,1,176432,201681,27.309813737869263,0
graph01,1,1,189234,216289,28.464488983154297,0
graph01,1,1,75995,86897,8.054652690887451,0
graph01,1,1,95678,109393,10.346006155014038,0
graph01,1,1,190230,217473,31.313411951065063,0
graph01,1,1,135276,154657,16.606005907058716,0
graph01,1,1,168371,192497,24.370704650878906,0
graph01,1,1,192440,219937,29.75461506843567,0
graph01,1,1,160366,183329,23.509912729263306,0
graph02,2,1,239253,92177,13.771673679351807,1
graph02,2,1,196034,75761,10.573882579803467,1
graph02,2,1,238059,91681,14.636666297912598,1
graph02,2,1,410677,157361,35.577725887298584,1
graph02,2,1,214444,82801,12.836033582687378,1
graph02,2,1,294569,113153,18.85152268409729,1
graph02,2,1,291024,111857,20.726449728012085,1
graph02,2,1,340388,130545,23.94160485267639,1
graph02,2,1,244278,94097,16.27323818206787,1
graph02,2,1,307018,118017,18.212520122528076,1
graph02,2,1,412776,158145,33.42156457901001,1
graph02,2,1,359173,137681,28.48231792449951,1
graph02,2,1,244709,94353,16.242594242095947,1
graph02,2,1,351300,134785,26.162887811660767,1
graph02,2,1,138484,53889,8.287126302719116,1
graph02,2,1,248975,95889,15.570667266845703,1
graph02,2,1,229874,88641,14.941935777664185,1
graph02,2,1,306687,117809,19.905037879943848,1
graph02,2,1,245343,94481,14.237072467803955,1
graph02,2,1,233414,90065,16.25273370742798,1
graph02,2,1,355631,136417,25.908320903778076,1
graph02,2,1,341391,130913,27.103341579437256,1
graph02,2,1,403674,154577,35.150524377822876,1
graph02,2,1,360936,138257,27.49292016029358,1
graph02,2,1,398102,152449,32.34393072128296,1
graph02,2,1,317333,121793,24.228776693344116,1
graph02,2,1,230145,88753,14.980531454086304,1
graph02,2,1,227990,87921,11.8743257522583,1
graph02,2,1,314394,120641,21.956767082214355,1
graph02,2,1,273595,105281,17.800474643707275,1
graph02,2,1,403412,154401,34.983384132385254,1
graph02,2,1,172451,66833,12.137102127075195,1
graph02,2,1,146323,56865,9.683785676956177,1
graph02,2,1,299009,114801,20.348315000534058,1
