Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph04,3,1,358893,130593,11.12389063835144,3
graph04,3,1,293983,107185,14.11237382888794,3
graph04,3,1,357094,129905,17.12699818611145,3
graph04,3,1,615965,223185,15.188224792480469,3
graph04,3,1,321627,117105,11.11108660697937,3
graph04,3,1,441877,160353,10.148934364318848,3
graph04,3,1,436592,158497,12.126321792602539,3
graph04,3,1,510701,185153,10.169192790985107,3
graph04,3,1,366393,133153,13.135305404663086,3
graph04,3,1,460412,167137,10.142537593841553,3
graph04,3,1,619087,224417,14.197192430496216,3
graph04,3,1,538705,195313,7.1599109172821045,3
graph04,3,1,367097,133601,14.128352403640747,3
graph04,3,1,526919,191121,10.160865068435669,3
graph04,3,1,207741,76113,13.087440967559814,3
graph04,3,1,373472,135777,10.123238563537598,3
graph04,3,1,344793,125505,10.121453285217285,3
graph04,3,1,460058,166897,8.141233921051025,3
graph04,3,1,368018,133745,16.136597633361816,3
graph04,3,1,350123,127425,12.119046449661255,3
graph04,3,1,533458,193489,16.180001497268677,3
graph04,3,1,512058,185633,15.172574520111084,3
graph04,3,1,605540,219425,11.19572401046753,3
graph04,3,1,541432,196417,15.182710886001587,3
graph04,3,1,597147,216353,12.171222448348999,3
graph04,3,1,476046,172689,8.160537481307983,3
graph04,3,1,345265,125697,14.135095596313477,3
graph04,3,1,341999,124385,10.105936288833618,3
graph04,3,1,471598,170993,13.150567054748535,3
graph04,3,1,410484,149057,16.149160623550415,3
graph04,3,1,605101,219009,12.185106039047241,3
graph04,3,1,258718,94465,15.090271949768066,3
graph04,3,1,219471,80305,17.082142114639282,3
graph04,3,1,448565,162833,13.150595903396606,3
graph04,3,1,255115,93217,14.104403972625732,3
graph04,3,1,317607,115617,13.10198712348938,3
graph04,3,1,525758,190545,12.162208795547485,3
graph04,3,1,519396,188321,12.15092658996582,3
graph04,3,1,578058,209457,10.174177885055542,3
graph04,3,1,431329,156753,9.123838663101196,3
graph04,3,1,291410,106129,11.110280513763428,3
graph04,3,1,435158,157873,14.140477180480957,3
graph04,3,1,280035,102065,17.110791444778442,3
graph04,3,1,299065,108977,13.118574619293213,3
graph04,3,1,480399,174273,12.159634828567505,3
graph04,3,1,533700,193473,12.170499801635742,3
graph04,3,1,531821,192849,11.175354957580566,3
graph04,3,1,373597,135793,11.11208963394165,3
graph04,3,1,374942,136289,13.137816190719604,3
graph04,3,1,426452,154785,15.144134044647217,3
graph04,3,1,508071,184321,13.169672966003418,3
graph04,3,1,551593,200001,11.16970443725586,3
graph04,3,1,555302,201217,12.177731275558472,3
graph04,3,1,504773,183137,13.169215202331543,3
graph04,3,1,407160,147809,11.133493185043335,3
graph04,3,1,619240,224433,13.188544273376465,3
graph04,3,1,428594,155665,14.12593412399292,3
graph04,3,1,413043,150081,12.139189958572388,3
graph04,3,1,494531,179329,13.141929864883423,3
graph04,3,1,422569,153489,9.1350998878479,3
graph04,3,1,357197,129793,8.117126226425171,3
graph04,3,1,332437,120961,10.100514888763428,3
graph04,3,1,428192,155489,13.13845705986023,3
graph04,3,1,444391,161345,14.129754066467285,3
graph04,3,1,554366,201025,8.17653512954712,3
graph04,3,1,381314,138545,16.127601861953735,3
graph04,3,1,558092,202273,15.167877912521362,3
graph04,3,1,358316,130369,16.125169277191162,3
graph04,3,1,378654,137777,13.117316484451294,3
graph04,3,1,382534,139041,8.123063564300537,3
graph04,3,1,317496,115521,14.127952575683594,3
graph04,3,1,610583,221265,11.171320676803589,3
graph04,3,1,437488,158865,6.138837099075317,3
graph04,3,1,282199,102897,12.102291822433472,3
graph04,3,1,505476,183169,8.152873516082764,3
graph04,3,1,606855,219841,12.186187744140625,3
graph04,3,1,207861,76097,10.0906503200531,3
graph04,3,1,281327,102593,10.110910177230835,3
graph04,3,1,483976,175729,13.152218103408813,3
graph04,3,1,228842,83713,17.094225645065308,3
graph04,3,1,253630,92705,13.097929954528809,3
graph04,3,1,393514,142849,15.129505634307861,3
graph04,3,1,384178,139601,14.128183841705322,3
graph04,3,1,537387,194961,10.159804821014404,3
graph04,3,1,427196,155137,12.124915838241577,3
graph04,3,1,245584,89697,10.092677116394043,3
graph04,3,1,290141,105729,11.103674173355103,3
graph04,3,1,375442,136545,19.13480520248413,3
graph04,3,1,393708,143073,14.133028745651245,3
graph04,3,1,254911,93105,14.097608804702759,3
graph04,3,1,339461,123441,11.11349892616272,3
graph04,3,1,529374,191985,12.171511173248291,3
graph04,3,1,567581,205761,8.16879653930664,3
graph04,3,1,227805,83345,14.089349031448364,3
graph04,3,1,287088,104641,13.09510588645935,3
graph04,3,1,570636,206705,9.156789541244507,3
graph04,3,1,405873,147425,12.131121635437012,3
graph04,3,1,505029,183153,16.15743398666382,3
graph04,3,1,577368,209137,16.191129684448242,3
graph04,3,1,481263,174609,11.149109125137329,3
