Method,Number of Inputs,Number of Outputs,Input Size,Output Size,Process Time,Target
graph09,1,1,119607,50193,13.072757005691528,8
graph09,1,1,98027,41345,14.059580087661743,8
graph09,1,1,119031,49953,15.072686672210693,8
graph09,1,1,205298,85329,16.105600833892822,8
graph09,1,1,107253,45137,14.066688299179077,8
graph09,1,1,147338,61617,17.083433866500854,8
graph09,1,1,145521,60881,12.078612804412842,8
graph09,1,1,170185,70945,13.09034538269043,8
graph09,1,1,122108,51137,10.071115970611572,8
graph09,1,1,153483,64097,10.080066680908203,8
graph09,1,1,206339,85777,11.099297046661377,8
graph09,1,1,179529,74753,13.095254182815552,8
graph09,1,1,122337,51329,14.069814205169678,8
graph09,1,1,175667,73153,10.087657690048218,8
graph09,1,1,69223,29457,15.052809000015259,8
graph09,1,1,124500,52145,11.069228649139404,8
graph09,1,1,114924,48193,12.066389799118042,8
graph09,1,1,153338,64033,15.085606098175049,8
graph09,1,1,122679,51489,10.068034887313843,8
graph09,1,1,116727,48993,15.067620754241943,8
graph09,1,1,177806,74049,12.092162132263184,8
graph09,1,1,170721,71105,9.084148168563843,8
graph09,1,1,201852,83969,13.102032899856567,8
graph09,1,1,180460,75185,14.09191107749939,8
graph09,1,1,199043,82705,11.097881078720093,8
graph09,1,1,158654,66129,14.085561275482178,8
graph09,1,1,115105,48289,10.067934036254883,8
graph09,1,1,113962,47857,11.064594507217407,8
graph09,1,1,157224,65521,7.079714298248291,8
graph09,1,1,136799,57281,13.077585935592651,8
graph09,1,1,201688,83889,11.098878622055054,8
graph09,1,1,86207,36433,15.059096336364746,8
graph09,1,1,73170,31153,16.05682396888733,8
graph09,1,1,149522,62465,17.079487562179565,8
graph09,1,1,85059,35985,14.058215618133545,8
graph09,1,1,105877,44529,11.064054012298584,8
graph09,1,1,175258,72977,10.089083671569824,8
graph09,1,1,173103,72065,10.086695194244385,8
graph09,1,1,192755,80289,10.097000360488892,8
graph09,1,1,143779,60177,11.08070182800293,8
graph09,1,1,97141,40961,8.054214477539062,8
graph09,1,1,145010,60577,10.077579259872437,8
graph09,1,1,93415,39425,13.057802677154541,8
graph09,1,1,99634,41873,15.064490556716919,8
graph09,1,1,160208,66865,19.091960668563843,8
graph09,1,1,177892,74017,16.097150802612305,8
graph09,1,1,177275,73841,15.096646547317505,8
graph09,1,1,124527,52209,12.071943759918213,8
graph09,1,1,124942,52369,8.067304849624634,8
graph09,1,1,142194,59441,13.077791690826416,8
graph09,1,1,169368,70657,12.085968255996704,8
graph09,1,1,183929,76577,6.085519075393677,8
graph09,1,1,185048,76945,11.091324806213379,8
graph09,1,1,168297,70241,14.0914146900177,8
graph09,1,1,135669,56769,10.071495294570923,8
graph09,1,1,206448,85825,6.095873594284058,8
graph09,1,1,142863,59633,16.082762241363525,8
graph09,1,1,137667,57665,11.07343602180481,8
graph09,1,1,164834,68785,13.08250617980957,8
graph09,1,1,140888,58881,14.07648491859436,8
graph09,1,1,119049,49905,13.073256969451904,8
graph09,1,1,110845,46577,12.06128215789795,8
graph09,1,1,142722,59697,11.076766014099121,8
graph09,1,1,148112,61809,13.082236051559448,8
graph09,1,1,184750,76817,16.10010838508606,8
graph09,1,1,127105,53217,11.0697181224823,8
graph09,1,1,186046,77409,12.093093156814575,8
graph09,1,1,119446,50129,10.065400123596191,8
graph09,1,1,126158,52865,13.074355602264404,8
graph09,1,1,127519,53537,17.071194648742676,8
graph09,1,1,105834,44513,11.059231042861938,8
graph09,1,1,203500,84497,12.106316804885864,8
graph09,1,1,145832,60929,17.08433747291565,8
graph09,1,1,94074,39745,12.052484512329102,8
graph09,1,1,168469,70289,12.088536739349365,8
graph09,1,1,202272,84113,7.096039533615112,8
graph09,1,1,69276,29537,15.044547080993652,8
graph09,1,1,93761,39553,13.058171510696411,8
graph09,1,1,161296,67297,12.08401083946228,8
graph09,1,1,76315,32449,14.052775859832764,8
graph09,1,1,84497,35729,17.05966281890869,8
graph09,1,1,131183,54977,16.076236724853516,8
graph09,1,1,128075,53633,14.072514295578003,8
graph09,1,1,179112,74481,12.08920407295227,8
graph09,1,1,142374,59521,9.073774814605713,8
graph09,1,1,81826,34753,15.057337760925293,8
graph09,1,1,96670,40817,11.060694456100464,8
graph09,1,1,125176,52449,11.064898252487183,8
graph09,1,1,131251,54881,14.073776245117188,8
graph09,1,1,84983,36017,15.058546543121338,8
graph09,1,1,113161,47553,14.06982946395874,8
graph09,1,1,176432,73393,11.090214252471924,8
graph09,1,1,189234,78801,10.096959829330444,8
graph09,1,1,75995,32273,11.049117803573608,8
graph09,1,1,95678,40321,10.058871269226074,8
graph09,1,1,190230,79089,14.100194454193115,8
graph09,1,1,135276,56577,14.068753719329834,8
graph09,1,1,168371,70193,14.092571258544922,8
graph09,1,1,192440,80001,12.096461534500122,8
graph09,1,1,160366,66929,12.083205699920654,8
